,key_0,key_1,H_TEAM,DATE_x,MATCHUP_x,W/L,MIN,H_PTS,H_FGM,H_FGA,H_FGPerc,H_3PM,H_3PA,H_ThreePPerc,H_FTM,H_FTA,H_FTPerc,H_OREB,H_DREB,H_REB,H_AST,H_STL,H_BLK,H_TOV,H_PF,H_+/,H_EFGPerc,H_FTR,H_TOVPerc,Away_Team_x,A_TEAM,DATE_y,MATCHUP_y,A_W/L,A_MIN,A_PTS,A_FGM,A_FGA,A_FGPerc,A_3PM,A_3PA,A_ThreePPerc,A_FTM,A_FTA,A_FTPerc,A_OREB,A_DREB,A_REB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_+/,A_EFGPerc,A_FTR,A_TOVPerc,Away_Team_y
6368,11/24/14,PHX,TOR,11/24/14,TOR vs. PHX,W,240,104,37,82,45.1,4,17,23.5,26,32,81.3,8,29,37,21,9,3,12,20,4.0,0.475609756097561,0.3902439024390244,11.102886750555143,PHX,PHX,11/24/14,PHX @ TOR,L,240,100,39,84,46.4,14,33,42.4,8,11,72.7,11,31,42,22,6,3,20,26,-4.0,0.5476190476190477,0.13095238095238096,18.375597206909227,PHX
6369,11/24/14,CHI,UTA,11/24/14,UTA vs. CHI,L,241,95,42,86,48.8,3,9,33.3,8,10,80.0,11,30,41,22,9,6,13,20,-2.0,0.5058139534883721,0.11627906976744184,12.572533849129591,CHI,CHI,11/24/14,CHI @ UTA,W,239,97,36,72,50.0,9,20,45.0,16,23,69.6,7,28,35,20,9,3,16,14,2.0,0.5625,0.3194444444444444,16.306563391765184,CHI
6370,11/24/14,ORL,CLE,11/24/14,CLE vs. ORL,W,240,106,42,81,51.9,6,16,37.5,16,22,72.7,12,32,44,30,14,9,12,23,32.0,0.5555555555555556,0.2716049382716049,11.68679392286716,ORL,ORL,11/24/14,ORL @ CLE,L,239,74,29,80,36.3,5,17,29.4,11,15,73.3,13,27,40,14,5,3,17,17,-32.0,0.39375,0.1875,16.409266409266408,ORL
6371,11/24/14,POR,PHI,11/24/14,PHI vs. POR,L,240,104,42,84,50.0,0,8,0.0,20,24,83.3,7,22,29,28,11,6,10,20,-10.0,0.5,0.2857142857142857,9.56388676358072,POR,POR,11/24/14,POR @ PHI,W,241,114,44,89,49.4,7,27,25.9,19,23,82.6,18,34,52,30,6,5,15,19,10.0,0.5337078651685393,0.25842696629213485,13.144058885383803,POR
6372,11/24/14,NYK,HOU,11/24/14,HOU vs. NYK,W,240,91,32,76,42.1,14,36,38.9,13,19,68.4,10,28,38,19,13,4,16,19,5.0,0.5131578947368421,0.25,15.942606616181743,NYK,NYK,11/24/14,NYK @ HOU,L,241,86,35,76,46.1,6,22,27.3,10,15,66.7,9,31,40,25,8,5,17,20,-5.0,0.5,0.1973684210526316,17.06827309236948,NYK
6373,11/23/14,GSW,OKC,11/23/14,OKC vs. GSW,L,239,86,32,90,35.6,3,17,17.6,19,27,70.4,13,44,57,13,3,12,11,23,-5.0,0.37222222222222223,0.3,9.744861800141745,GSW,GSW,11/23/14,GSW @ OKC,W,238,91,33,93,35.5,7,25,28.0,18,24,75.0,13,39,52,26,7,8,9,18,5.0,0.3924731182795699,0.25806451612903225,7.995735607675908,GSW
6374,11/23/14,CHA,MIA,11/23/14,MIA vs. CHA,W,241,94,33,66,50.0,11,23,47.8,17,19,89.5,3,33,36,19,4,5,16,16,1.0,0.5833333333333334,0.2878787878787879,17.706949977866312,CHA,CHA,11/23/14,CHA @ MIA,L,240,93,37,79,46.8,7,21,33.3,12,16,75.0,5,28,33,18,9,1,11,19,-1.0,0.5126582278481012,0.20253164556962025,11.335531739488868,CHA
6375,11/23/14,POR,BOS,11/23/14,BOS vs. POR,L,239,88,37,95,38.9,5,23,21.7,9,12,75.0,12,34,46,17,12,1,8,15,-6.0,0.41578947368421054,0.1263157894736842,7.388252678241596,POR,POR,11/23/14,POR @ BOS,W,240,94,37,86,43.0,7,19,36.8,13,15,86.7,10,45,55,20,7,3,16,13,6.0,0.4709302325581395,0.1744186046511628,14.732965009208105,POR
6376,11/23/14,LAC,MEM,11/23/14,MEM vs. LAC,W,240,107,42,85,49.4,7,21,33.3,16,23,69.6,12,40,52,20,3,3,17,21,16.0,0.5352941176470588,0.27058823529411763,15.162326079200854,LAC,LAC,11/23/14,LAC @ MEM,L,239,91,32,77,41.6,7,25,28.0,20,28,71.4,5,27,32,14,10,1,10,27,-16.0,0.46103896103896097,0.3636363636363637,10.068465565847768,LAC
6377,11/23/14,DEN,LAL,11/23/14,LAL vs. DEN,L,265,94,33,89,37.1,3,24,12.5,25,34,73.5,9,41,50,15,10,6,13,28,-7.0,0.3876404494382023,0.3820224719101124,11.11491108071135,DEN,DEN,11/23/14,DEN @ LAL,W,264,101,34,90,37.8,10,37,27.0,23,38,60.5,14,43,57,20,7,2,16,28,7.0,0.43333333333333335,0.4222222222222222,13.03780964797914,DEN
6378,11/22/14,PHX,IND,11/22/14,IND vs. PHX,L,241,83,31,84,36.9,7,23,30.4,14,20,70.0,15,32,47,18,9,5,14,20,-23.0,0.4107142857142857,0.2380952380952381,13.10861423220974,PHX,PHX,11/22/14,PHX @ IND,W,239,106,38,85,44.7,12,31,38.7,18,20,90.0,13,38,51,17,10,4,12,19,23.0,0.5176470588235295,0.2352941176470588,11.342155009451794,PHX
6379,11/22/14,NOP,UTA,11/22/14,UTA vs. NOP,L,241,94,33,71,46.5,5,14,35.7,23,29,79.3,11,31,42,15,6,8,18,25,-12.0,0.5,0.4084507042253521,17.68867924528302,NOP,NOP,11/22/14,NOP @ UTA,W,241,106,42,93,45.2,4,17,23.5,18,22,81.8,18,26,44,19,11,7,9,22,12.0,0.4731182795698925,0.23655913978494625,8.058739255014325,NOP
6380,11/22/14,WAS,MIL,11/22/14,MIL vs. WAS,L,241,100,36,84,42.9,5,15,33.3,23,26,88.5,8,28,36,21,11,7,14,20,-11.0,0.4583333333333333,0.30952380952380953,12.792397660818713,WAS,WAS,11/22/14,WAS @ MIL,W,239,111,43,93,46.2,8,18,44.4,17,22,77.3,20,33,53,27,7,6,14,24,11.0,0.5053763440860215,0.23655913978494625,11.998628728145356,WAS
6381,11/22/14,TOR,CLE,11/22/14,CLE vs. TOR,L,240,93,35,81,43.2,3,16,18.8,20,29,69.0,11,35,46,24,4,6,18,28,-17.0,0.4506172839506173,0.3580246913580247,16.105941302791695,TOR,TOR,11/22/14,TOR @ CLE,W,239,110,32,80,40.0,8,24,33.3,38,42,90.5,8,26,34,20,8,6,8,26,17.0,0.45,0.525,7.513148009015777,TOR
6382,11/22/14,SAC,MIN,11/22/14,MIN vs. SAC,L,240,101,37,90,41.1,6,17,35.3,21,27,77.8,15,22,37,23,10,7,10,24,-12.0,0.4444444444444444,0.3,8.93814801573114,SAC,SAC,11/22/14,SAC @ MIN,W,240,113,40,81,49.4,8,26,30.8,25,30,83.3,14,36,50,24,4,2,18,19,12.0,0.5432098765432098,0.3703703703703704,16.042780748663098,SAC
6383,11/22/14,BKN,SAS,11/22/14,SAS vs. BKN,W,240,99,41,79,51.9,8,21,38.1,9,11,81.8,6,42,48,29,7,9,14,9,12.0,0.569620253164557,0.13924050632911392,14.3090760425184,BKN,BKN,11/22/14,BKN @ SAS,L,240,87,34,91,37.4,9,27,33.3,10,10,100.0,13,31,44,24,5,5,11,14,-12.0,0.4230769230769231,0.10989010989010987,10.338345864661651,BKN
6384,11/22/14,PHI,NYK,11/22/14,NYK vs. PHI,W,242,91,33,66,50.0,6,17,35.3,19,21,90.5,6,34,40,15,7,2,18,22,8.0,0.5454545454545454,0.3181818181818182,19.305019305019304,PHI,PHI,11/22/14,PHI @ NYK,L,242,83,30,75,40.0,8,26,30.8,15,25,60.0,10,26,36,13,8,1,18,21,-8.0,0.4533333333333333,0.3333333333333333,17.307692307692307,PHI
6385,11/22/14,MIA,ORL,11/22/14,ORL vs. MIA,L,241,92,35,78,44.9,3,16,18.8,19,27,70.4,18,26,44,18,10,2,14,20,-7.0,0.467948717948718,0.3461538461538461,13.477088948787065,MIA,MIA,11/22/14,MIA @ ORL,W,241,99,37,71,52.1,12,26,46.2,13,18,72.2,7,26,33,17,7,5,16,20,7.0,0.6056338028169014,0.2535211267605634,16.856300042140752,MIA
6386,11/22/14,DAL,HOU,11/22/14,HOU vs. DAL,W,242,95,30,82,36.6,15,46,32.6,20,23,87.0,14,33,47,17,8,0,17,23,3.0,0.4573170731707317,0.2804878048780488,15.579178885630501,DAL,DAL,11/22/14,DAL @ HOU,L,240,92,35,88,39.8,6,35,17.1,16,22,72.7,16,34,50,17,6,5,14,22,-3.0,0.4318181818181818,0.25,12.535816618911175,DAL
6387,11/21/14,UTA,GSW,11/21/14,GSW vs. UTA,W,242,101,41,82,50.0,6,23,26.1,13,19,68.4,6,34,40,28,10,5,13,18,13.0,0.5365853658536586,0.23170731707317074,12.577399380804955,UTA,UTA,11/21/14,UTA @ GSW,L,240,88,35,82,42.7,6,17,35.3,12,19,63.2,14,31,45,26,12,5,19,16,-13.0,0.4634146341463415,0.23170731707317074,17.37381126554499,UTA
6388,11/21/14,PHX,PHI,11/21/14,PHI vs. PHX,L,241,96,36,78,46.2,4,23,17.4,20,33,60.6,10,29,39,18,10,1,17,23,-26.0,0.4871794871794872,0.4230769230769231,15.522279035792547,PHX,PHX,11/21/14,PHX @ PHI,W,242,122,44,86,51.2,13,31,41.9,21,23,91.3,11,35,46,24,11,0,13,25,26.0,0.5872093023255814,0.26744186046511625,11.91348973607038,PHX
6389,11/21/14,BKN,OKC,11/21/14,OKC vs. BKN,L,240,92,38,85,44.7,4,20,20.0,12,19,63.2,13,23,36,18,9,9,13,25,-2.0,0.4705882352941176,0.2235294117647059,12.222640090259494,BKN,BKN,11/21/14,BKN @ OKC,W,240,94,31,67,46.3,5,15,33.3,27,30,90.0,10,28,38,17,2,6,18,17,2.0,0.5,0.4477611940298508,18.329938900203665,BKN
6390,11/21/14,SAS,MIN,11/21/14,MIN vs. SAS,L,240,92,37,90,41.1,4,13,30.8,14,22,63.6,11,23,34,16,12,3,11,17,-29.0,0.43333333333333335,0.24444444444444444,9.938561619082039,SAS,SAS,11/21/14,SAS @ MIN,W,240,121,46,84,54.8,13,21,61.9,16,18,88.9,14,39,53,26,6,11,20,22,29.0,0.625,0.21428571428571427,17.869907076483198,SAS
6391,11/21/14,ORL,CHA,11/21/14,CHA vs. ORL,L,240,100,42,91,46.2,7,20,35.0,9,15,60.0,10,35,45,22,4,7,7,26,-5.0,0.5,0.16483516483516486,6.692160611854685,ORL,ORL,11/21/14,ORL @ CHA,W,241,105,39,82,47.6,4,16,25.0,23,32,71.9,6,37,43,12,2,5,8,15,5.0,0.5,0.3902439024390244,7.686395080707147,ORL
6392,11/21/14,CLE,WAS,11/21/14,WAS vs. CLE,W,242,91,41,84,48.8,4,10,40.0,5,9,55.6,10,35,45,24,10,5,17,21,13.0,0.5119047619047619,0.10714285714285714,16.196646341463413,CLE,CLE,11/21/14,CLE @ WAS,L,239,78,27,75,36.0,6,27,22.2,18,23,78.3,9,32,41,13,12,4,19,21,-13.0,0.4,0.30666666666666664,18.248175182481752,CLE
6393,11/21/14,MIL,TOR,11/21/14,TOR vs. MIL,W,241,124,45,86,52.3,15,25,60.0,19,24,79.2,15,42,57,27,8,4,16,24,42.0,0.6104651162790697,0.2790697674418605,14.214641080312722,MIL,MIL,11/21/14,MIL @ TOR,L,240,82,27,74,36.5,6,20,30.0,22,32,68.8,8,22,30,19,11,1,12,18,-42.0,0.40540540540540543,0.4324324324324325,11.990407673860913,MIL
6394,11/21/14,CHI,POR,11/21/14,POR vs. CHI,W,240,105,39,79,49.4,9,16,56.3,18,22,81.8,6,40,46,26,8,5,17,19,18.0,0.5506329113924051,0.27848101265822783,16.086298258894775,CHI,CHI,11/21/14,CHI @ POR,L,240,87,30,83,36.1,8,22,36.4,19,28,67.9,11,37,48,14,9,2,14,18,-18.0,0.40963855421686746,0.3373493975903614,12.806439809732895,CHI
6395,11/21/14,DET,ATL,11/21/14,ATL vs. DET,W,240,99,38,80,47.5,5,24,20.8,18,26,69.2,8,38,46,20,7,5,9,18,10.0,0.50625,0.325,8.960573476702507,DET,DET,11/21/14,DET @ ATL,L,240,89,31,83,37.3,4,21,19.0,23,24,95.8,13,32,45,12,6,3,12,20,-10.0,0.3975903614457832,0.2891566265060241,11.367942402425161,DET
6396,11/21/14,NOP,DEN,11/21/14,DEN vs. NOP,W,242,117,43,82,52.4,11,24,45.8,20,25,80.0,8,33,41,24,8,10,10,24,20.0,0.5914634146341463,0.3048780487804878,9.70873786407767,NOP,NOP,11/21/14,NOP @ DEN,L,240,97,31,78,39.7,5,16,31.3,30,34,88.2,8,32,40,19,7,3,12,22,-20.0,0.42948717948717946,0.4358974358974359,11.432926829268293,NOP
6397,11/21/14,BOS,MEM,11/21/14,MEM vs. BOS,W,240,117,48,91,52.7,8,16,50.0,13,14,92.9,9,41,50,31,4,4,14,16,17.0,0.5714285714285714,0.15384615384615385,12.594458438287154,BOS,BOS,11/21/14,BOS @ MEM,L,240,100,38,88,43.2,9,27,33.3,15,21,71.4,9,29,38,22,7,7,12,14,-17.0,0.4829545454545455,0.23863636363636365,10.98498718418162,BOS
6398,11/21/14,LAL,DAL,11/21/14,DAL vs. LAL,W,241,140,51,82,62.2,18,35,51.4,20,28,71.4,11,28,39,37,4,2,9,16,34.0,0.7317073170731707,0.3414634146341464,8.710801393728223,LAL,LAL,11/21/14,LAL @ DAL,L,239,106,44,85,51.8,5,13,38.5,13,21,61.9,13,20,33,24,3,4,10,24,-34.0,0.5470588235294118,0.24705882352941175,9.593246354566388,LAL
6399,11/20/14,CHI,SAC,11/20/14,SAC vs. CHI,W,238,103,38,74,51.4,4,6,66.7,23,27,85.2,7,33,40,26,5,4,13,21,15.0,0.5405405405405406,0.3648648648648649,13.147249190938512,CHI,CHI,11/20/14,CHI @ SAC,L,241,88,36,84,42.9,5,19,26.3,11,16,68.8,13,29,42,23,6,4,14,26,-15.0,0.4583333333333333,0.19047619047619047,13.328255902513328,CHI
6400,11/20/14,LAC,MIA,11/20/14,MIA vs. LAC,L,238,93,30,67,44.8,6,26,23.1,27,31,87.1,6,24,30,11,10,3,12,15,-17.0,0.4925373134328358,0.4626865671641791,12.953367875647665,LAC,LAC,11/20/14,LAC @ MIA,W,239,110,43,77,55.8,13,31,41.9,11,17,64.7,4,31,35,31,6,0,13,21,17.0,0.6428571428571429,0.2207792207792208,13.336068937217892,LAC
6401,11/19/14,LAC,ORL,11/19/14,ORL vs. LAC,L,241,90,34,86,39.5,8,24,33.3,14,18,77.8,11,37,48,21,5,1,13,17,-24.0,0.4418604651162791,0.20930232558139536,12.158623269734381,LAC,LAC,11/19/14,LAC @ ORL,W,240,114,45,84,53.6,12,21,57.1,12,16,75.0,2,37,39,24,8,9,7,19,24.0,0.6071428571428571,0.19047619047619047,7.139942880456957,LAC
6402,11/19/14,LAL,HOU,11/19/14,HOU vs. LAL,L,241,92,30,74,40.5,15,38,39.5,17,23,73.9,6,32,38,20,8,6,17,25,-6.0,0.5067567567567568,0.3108108108108108,16.811708860759488,LAL,LAL,11/19/14,LAL @ HOU,W,241,98,37,91,40.7,5,20,25.0,19,23,82.6,14,33,47,17,8,3,13,18,6.0,0.4340659340659341,0.25274725274725274,11.391517700665965,LAL
6403,11/19/14,NYK,MIN,11/19/14,MIN vs. NYK,W,240,115,44,89,49.4,11,22,50.0,16,22,72.7,15,20,35,26,15,2,14,23,16.0,0.5561797752808989,0.24719101123595505,12.424565140220091,NYK,NYK,11/19/14,NYK @ MIN,L,239,99,34,69,49.3,9,16,56.3,22,28,78.6,8,25,33,19,6,3,22,22,-16.0,0.5579710144927537,0.4057971014492754,21.293070073557878,NYK
6404,11/19/14,CHA,IND,11/19/14,IND vs. CHA,W,241,88,35,78,44.9,2,15,13.3,16,24,66.7,14,37,51,15,3,3,11,13,2.0,0.4615384615384616,0.3076923076923077,11.048613901165128,CHA,CHA,11/19/14,CHA @ IND,L,242,86,37,86,43.0,5,14,35.7,7,12,58.3,12,29,41,18,6,6,5,21,-2.0,0.4593023255813953,0.13953488372093026,5.19318653926049,CHA
6405,11/19/14,MEM,TOR,11/19/14,TOR vs. MEM,W,240,96,38,83,45.8,9,26,34.6,11,13,84.6,7,28,35,24,9,6,8,20,4.0,0.5120481927710844,0.1566265060240964,8.271298593879239,MEM,MEM,11/19/14,MEM @ TOR,L,240,92,35,80,43.8,3,10,30.0,19,26,73.1,15,35,50,16,8,4,13,16,-4.0,0.45625,0.325,12.4473381846036,MEM
6406,11/19/14,OKC,DEN,11/19/14,DEN vs. OKC,W,240,107,40,82,48.8,10,29,34.5,17,22,77.3,12,30,42,25,6,5,8,20,7.0,0.5487804878048781,0.2682926829268293,8.025682182985554,OKC,OKC,11/19/14,OKC @ DEN,L,241,100,36,79,45.6,10,23,43.5,18,25,72.0,13,26,39,21,5,0,10,24,-7.0,0.5189873417721519,0.3164556962025317,10.0,OKC
6407,11/19/14,PHX,DET,11/19/14,DET vs. PHX,L,241,86,33,87,37.9,7,25,28.0,13,19,68.4,15,28,43,21,9,1,14,16,-2.0,0.4195402298850575,0.2183908045977012,12.801755669348939,PHX,PHX,11/19/14,PHX @ DET,W,238,88,37,75,49.3,4,15,26.7,10,13,76.9,5,36,41,21,10,4,17,22,2.0,0.52,0.17333333333333334,17.39664347114204,PHX
6408,11/19/14,BOS,PHI,11/19/14,PHI vs. BOS,L,240,90,34,86,39.5,7,21,33.3,15,21,71.4,9,35,44,22,10,2,15,20,-11.0,0.43604651162790703,0.2441860465116279,13.6066763425254,BOS,BOS,11/19/14,BOS @ PHI,W,240,101,41,83,49.4,6,20,30.0,13,21,61.9,7,37,44,32,11,4,15,19,11.0,0.5301204819277109,0.2530120481927711,13.987318164863858,BOS
6409,11/19/14,DAL,WAS,11/19/14,WAS vs. DAL,L,240,102,37,84,44.0,10,22,45.5,18,21,85.7,9,33,42,25,8,3,13,27,-3.0,0.5,0.25,12.236445783132535,DAL,DAL,11/19/14,DAL @ WAS,W,239,105,34,82,41.5,12,28,42.9,25,29,86.2,10,34,44,18,5,5,12,19,3.0,0.4878048780487805,0.35365853658536583,11.240164855751216,DAL
6410,11/19/14,MIL,BKN,11/19/14,BKN vs. MIL,L,314,118,44,92,47.8,9,31,29.0,21,29,72.4,10,39,49,26,7,6,20,25,-4.0,0.5271739130434783,0.31521739130434784,16.03077909586406,MIL,MIL,11/19/14,MIL @ BKN,W,315,122,48,108,44.4,5,24,20.8,21,28,75.0,16,35,51,23,12,4,13,28,4.0,0.4675925925925926,0.25925925925925924,9.750975097509752,MIL
6411,11/19/14,SAS,CLE,11/19/14,CLE vs. SAS,L,239,90,37,83,44.6,7,18,38.9,9,13,69.2,10,28,38,23,7,5,16,21,-2.0,0.4879518072289157,0.1566265060240964,15.278838808250573,SAS,SAS,11/19/14,SAS @ CLE,W,241,92,35,74,47.3,5,16,31.3,17,25,68.0,10,32,42,26,11,4,15,20,2.0,0.5067567567567568,0.33783783783783783,15.0,SAS
6412,11/18/14,NYK,MIL,11/18/14,MIL vs. NYK,W,240,117,43,78,55.1,9,17,52.9,22,27,81.5,17,27,44,30,5,0,16,24,4.0,0.6089743589743589,0.3461538461538461,15.11144692104269,NYK,NYK,11/18/14,NYK @ MIL,L,239,113,44,80,55.0,11,25,44.0,14,19,73.7,11,17,28,30,9,3,12,22,-4.0,0.61875,0.2375,11.956954962136312,NYK
6413,11/18/14,OKC,UTA,11/18/14,UTA vs. OKC,W,239,98,35,81,43.2,10,24,41.7,18,26,69.2,12,43,55,22,8,4,13,17,17.0,0.4938271604938271,0.32098765432098764,12.329286798179062,OKC,OKC,11/18/14,OKC @ UTA,L,240,81,30,84,35.7,8,23,34.8,13,19,68.4,12,32,44,17,8,6,13,22,-17.0,0.4047619047619048,0.2261904761904762,12.338648443432042,OKC
6414,11/18/14,NOP,SAC,11/18/14,SAC vs. NOP,L,240,100,38,86,44.2,4,11,36.4,20,29,69.0,17,35,52,23,3,2,15,15,-6.0,0.4651162790697674,0.3372093023255814,13.18565400843882,NOP,NOP,11/18/14,NOP @ SAC,W,239,106,39,79,49.4,9,24,37.5,19,24,79.2,4,28,32,21,6,6,6,25,6.0,0.5506329113924051,0.3037974683544304,6.278777731268313,NOP
6415,11/18/14,LAL,ATL,11/18/14,ATL vs. LAL,L,239,109,41,85,48.2,9,27,33.3,18,23,78.3,13,25,38,22,7,3,10,17,-5.0,0.5352941176470588,0.27058823529411763,9.512937595129376,LAL,LAL,11/18/14,LAL @ ATL,W,240,114,47,87,54.0,6,17,35.3,14,22,63.6,13,31,44,24,7,0,11,24,5.0,0.5747126436781609,0.25287356321839083,10.215453194650816,LAL
6416,11/17/14,MIA,BKN,11/17/14,BKN vs. MIA,L,240,83,29,70,41.4,9,23,39.1,16,26,61.5,11,24,35,18,10,5,12,19,-12.0,0.4785714285714286,0.37142857142857133,12.842465753424658,MIA,MIA,11/17/14,MIA @ BKN,W,240,95,31,72,43.1,9,27,33.3,24,27,88.9,10,31,41,19,6,2,14,24,12.0,0.4930555555555556,0.375,14.303228442991418,MIA
6417,11/17/14,PHI,SAS,11/17/14,SAS vs. PHI,W,240,100,36,81,44.4,10,26,38.5,18,21,85.7,6,46,52,27,9,8,17,17,25.0,0.5061728395061729,0.25925925925925924,15.852293920179038,PHI,PHI,11/17/14,PHI @ SAS,L,241,75,27,83,32.5,4,26,15.4,17,24,70.8,5,34,39,15,11,4,13,18,-25.0,0.3493975903614458,0.2891566265060241,12.1996996996997,PHI
6418,11/17/14,HOU,MEM,11/17/14,MEM vs. HOU,W,239,119,46,86,53.5,7,17,41.2,20,22,90.9,10,28,38,27,14,5,10,19,26.0,0.5755813953488372,0.2558139534883721,9.462528387585161,HOU,HOU,11/17/14,HOU @ MEM,L,240,93,34,78,43.6,8,34,23.5,17,21,81.0,10,25,35,24,6,4,21,19,-26.0,0.4871794871794872,0.2692307692307692,19.401330376940134,HOU
6419,11/17/14,PHX,BOS,11/17/14,BOS vs. PHX,L,241,114,45,87,51.7,4,10,40.0,20,31,64.5,11,33,44,28,10,4,18,19,-4.0,0.5402298850574713,0.3563218390804598,15.171948752528658,PHX,PHX,11/17/14,PHX @ BOS,W,239,118,48,93,51.6,9,21,42.9,13,16,81.3,8,32,40,30,11,2,18,23,4.0,0.5645161290322581,0.1720430107526882,15.249068112504235,PHX
6420,11/17/14,CHI,LAC,11/17/14,LAC vs. CHI,L,240,89,36,81,44.4,7,23,30.4,10,22,45.5,9,31,40,20,2,5,12,21,-16.0,0.4876543209876543,0.2716049382716049,11.68679392286716,CHI,CHI,11/17/14,CHI @ LAC,W,239,105,39,80,48.8,10,26,38.5,17,25,68.0,9,36,45,28,7,2,8,24,16.0,0.55,0.3125,8.080808080808081,CHI
6421,11/17/14,ORL,DET,11/17/14,DET vs. ORL,L,240,93,32,80,40.0,11,24,45.8,18,24,75.0,10,31,41,17,5,4,14,19,-14.0,0.46875,0.3,13.389441469013006,ORL,ORL,11/17/14,ORL @ DET,W,241,107,41,79,51.9,13,26,50.0,12,15,80.0,6,33,39,33,9,2,11,21,14.0,0.6012658227848101,0.18987341772151897,11.387163561076605,ORL
6422,11/17/14,DAL,CHA,11/17/14,CHA vs. DAL,L,240,80,32,80,40.0,10,22,45.5,6,13,46.2,7,28,35,22,1,3,11,17,-27.0,0.4625,0.1625,11.373035566583955,DAL,DAL,11/17/14,DAL @ CHA,W,239,107,43,84,51.2,10,28,35.7,11,16,68.8,10,40,50,32,7,4,7,18,27.0,0.5714285714285714,0.19047619047619047,7.139942880456957,DAL
6423,11/17/14,NOP,POR,11/17/14,POR vs. NOP,W,241,102,38,76,50.0,7,19,36.8,19,23,82.6,10,33,43,20,7,1,18,21,9.0,0.5460526315789473,0.3026315789473684,17.287744909719553,NOP,NOP,11/17/14,NOP @ POR,L,241,93,38,85,44.7,5,19,26.3,12,19,63.2,13,28,41,16,11,4,11,23,-9.0,0.4764705882352941,0.2235294117647059,10.540436949022613,NOP
6424,11/17/14,DEN,CLE,11/17/14,CLE vs. DEN,L,239,97,34,79,43.0,10,29,34.5,19,23,82.6,9,33,42,18,7,8,15,15,-9.0,0.4936708860759494,0.2911392405063291,14.40645409143296,DEN,DEN,11/17/14,DEN @ CLE,W,240,106,41,85,48.2,12,31,38.7,12,15,80.0,9,30,39,25,10,4,15,18,9.0,0.5529411764705883,0.17647058823529413,14.071294559099435,DEN
6425,11/16/14,GSW,LAL,11/16/14,LAL vs. GSW,L,240,115,39,99,39.4,3,16,18.8,34,43,79.1,20,28,48,17,9,4,7,27,-21.0,0.4090909090909091,0.4343434343434344,5.603586295228946,GSW,GSW,11/16/14,GSW @ LAL,W,240,136,46,86,53.5,14,28,50.0,30,34,88.2,11,40,51,32,4,5,16,26,21.0,0.6162790697674418,0.3953488372093023,13.679890560875512,GSW
6426,11/16/14,HOU,OKC,11/16/14,OKC vs. HOU,L,241,65,20,68,29.4,3,19,15.8,22,28,78.6,11,34,45,14,6,15,15,30,-4.0,0.3161764705882353,0.4117647058823529,15.736466638690727,HOU,HOU,11/16/14,HOU @ OKC,W,239,69,23,80,28.8,7,35,20.0,16,30,53.3,22,32,54,11,5,6,14,23,4.0,0.33125,0.375,13.059701492537313,HOU
6427,11/16/14,DEN,NYK,11/16/14,NYK vs. DEN,W,240,109,41,76,53.9,6,14,42.9,21,27,77.8,8,35,43,16,9,3,15,22,16.0,0.5789473684210527,0.35526315789473684,14.580093312597198,DEN,DEN,11/16/14,DEN @ NYK,L,239,93,32,82,39.0,13,34,38.2,16,26,61.5,10,29,39,20,9,0,17,21,-16.0,0.4695121951219512,0.3170731707317073,15.392973560304238,DEN
6428,11/16/14,MIL,MIA,11/16/14,MIA vs. MIL,L,240,84,30,73,41.1,11,25,44.0,13,22,59.1,6,34,40,19,10,6,17,20,-7.0,0.4863013698630137,0.3013698630136986,17.0545746388443,MIL,MIL,11/16/14,MIL @ MIA,W,239,91,35,74,47.3,5,18,27.8,16,26,61.5,5,35,40,16,11,1,16,24,7.0,0.5067567567567568,0.35135135135135137,15.772870662460567,MIL
6429,11/15/14,BKN,POR,11/15/14,POR vs. BKN,W,240,97,33,78,42.3,11,26,42.3,20,27,74.1,13,34,47,26,6,3,14,16,10.0,0.4935897435897436,0.3461538461538461,13.477088948787065,BKN,BKN,11/15/14,BKN @ POR,L,239,87,35,89,39.3,1,19,5.3,16,17,94.1,12,31,43,15,7,2,9,24,-10.0,0.398876404494382,0.19101123595505615,8.532423208191126,BKN
6430,11/15/14,UTA,TOR,11/15/14,TOR vs. UTA,W,240,111,43,84,51.2,8,21,38.1,17,23,73.9,13,29,42,15,6,5,8,19,18.0,0.5595238095238095,0.27380952380952384,7.833920877399138,UTA,UTA,11/15/14,UTA @ TOR,L,241,93,33,75,44.0,5,16,31.3,22,30,73.3,10,28,38,22,5,3,11,21,-18.0,0.4733333333333333,0.4,11.088709677419352,UTA
6431,11/15/14,MIN,DAL,11/15/14,DAL vs. MIN,W,241,131,52,94,55.3,8,26,30.8,19,23,82.6,12,28,40,31,5,10,7,24,14.0,0.5957446808510638,0.24468085106382975,6.2994960403167735,MIN,MIN,11/15/14,MIN @ DAL,L,241,117,43,86,50.0,7,17,41.2,24,29,82.8,12,29,41,24,2,2,17,30,-14.0,0.5406976744186046,0.3372093023255814,14.685556323427779,MIN
6432,11/15/14,IND,CHI,11/15/14,CHI vs. IND,L,240,90,35,83,42.2,4,17,23.5,16,23,69.6,10,24,34,18,6,7,13,19,-9.0,0.4457831325301205,0.27710843373493976,12.25028269883151,IND,IND,11/15/14,IND @ CHI,W,241,99,37,77,48.1,7,18,38.9,18,25,72.0,10,36,46,18,5,6,14,22,9.0,0.525974025974026,0.3246753246753247,13.725490196078432,IND
