,PTS,FGM,FGA,FGPerc,3PM,3PA,3PPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,EFGPerc,FTR
149,90.0,30.0,77.0,39.0,7.0,27.0,25.9,23.0,27.0,85.2,7.0,34.0,41.0,17.0,6.0,2.0,18.0,20.0,0.43506493506493504,0.35064935064935066
150,111.0,38.0,88.0,43.2,11.0,26.0,42.3,24.0,26.0,92.3,10.0,35.0,45.0,15.0,9.0,2.0,11.0,27.0,0.4943181818181818,0.2954545454545455
151,96.0,37.0,88.0,42.0,6.0,28.0,21.4,16.0,24.0,66.7,13.0,33.0,46.0,25.0,8.0,3.0,10.0,18.0,0.4545454545454545,0.2727272727272727
152,121.0,45.0,92.0,48.9,14.0,30.0,46.7,17.0,20.0,85.0,12.0,42.0,54.0,31.0,9.0,10.5,21.0,22.0,0.5652173913043478,0.21739130434782608
153,104.0,38.0,95.0,40.0,11.0,30.0,36.7,17.0,22.0,77.3,7.0,33.0,40.0,24.0,10.0,7.0,16.0,22.0,0.4578947368421053,0.23157894736842105
154,104.0,36.0,90.0,40.0,14.0,29.0,48.3,18.0,20.0,90.0,10.0,38.0,48.0,19.0,9.0,4.0,11.0,19.0,0.4777777777777778,0.2222222222222222
155,102.0,35.0,86.0,40.7,3.0,25.0,12.0,29.0,42.0,69.0,16.0,34.0,50.0,20.0,6.0,10.5,13.0,24.0,0.4244186046511628,0.4883720930232558
156,101.0,40.0,83.0,48.2,7.0,15.0,46.7,14.0,20.0,70.0,10.0,37.0,47.0,20.0,4.0,4.0,11.0,17.0,0.5240963855421686,0.24096385542168675
157,101.0,40.0,88.0,45.5,12.0,36.0,33.3,9.0,14.0,64.3,6.0,39.0,45.0,23.0,4.0,4.0,12.0,19.0,0.5227272727272727,0.1590909090909091
158,134.0,43.0,103.0,41.7,17.0,41.0,41.5,31.0,38.0,81.6,20.5,39.0,61.0,29.0,5.0,7.0,17.0,25.0,0.5,0.36893203883495146
159,113.0,43.0,104.0,37.7,18.5,45.0,36.2,6.0,7.0,85.7,20.0,48.0,61.5,29.0,7.0,3.0,12.0,13.0,0.4692982456140351,0.06140350877192983
160,114.0,41.0,78.0,52.6,8.0,29.0,27.6,24.0,27.0,88.9,4.0,28.0,32.0,21.0,3.0,4.0,8.0,14.0,0.5769230769230769,0.3461538461538461
161,109.0,45.0,95.0,47.4,9.0,24.0,37.5,10.0,15.0,66.7,9.0,30.0,39.0,21.0,4.0,3.0,7.0,13.0,0.5210526315789473,0.15789473684210525
162,94.0,37.0,91.0,40.7,11.0,37.0,29.7,9.0,12.0,75.0,7.0,35.0,42.0,27.0,5.0,4.0,7.0,19.0,0.467032967032967,0.13186813186813187
163,99.0,39.0,87.0,44.8,10.0,33.0,30.3,11.0,17.0,64.7,12.0,41.0,53.0,23.0,6.0,4.0,12.0,12.0,0.5057471264367817,0.19540229885057472
164,115.0,41.0,85.0,48.2,14.0,33.0,42.4,19.0,20.0,95.0,11.0,45.0,56.0,25.0,5.0,2.0,13.0,23.0,0.5647058823529412,0.2352941176470588
165,117.0,46.0,92.0,50.0,13.0,30.0,43.3,12.0,14.0,85.7,9.0,30.0,39.0,32.0,3.0,5.0,14.0,17.0,0.5706521739130435,0.15217391304347827
166,135.0,45.0,98.0,45.9,12.0,30.0,40.0,33.0,39.0,84.6,13.0,30.0,43.0,22.0,12.0,7.0,8.0,28.0,0.5204081632653061,0.3979591836734694
167,139.0,52.5,104.0,50.9,12.0,28.0,42.9,23.0,30.0,76.7,12.0,40.0,52.0,34.0,7.0,5.0,12.0,27.0,0.5660377358490566,0.2830188679245283
168,132.0,48.0,98.0,49.0,18.5,45.0,45.7,15.0,18.0,83.3,15.0,34.0,49.0,25.0,9.0,0.0,11.0,18.0,0.5969387755102041,0.1836734693877551
169,94.0,38.0,98.0,38.8,8.0,41.0,19.5,10.0,15.0,66.7,8.0,46.0,54.0,22.0,9.0,4.0,14.0,12.0,0.42857142857142855,0.15306122448979592
170,116.0,43.0,100.0,43.0,15.0,45.0,32.6,15.0,21.0,71.4,11.0,42.0,53.0,27.0,7.0,1.0,14.0,14.0,0.505,0.21
171,95.0,39.0,91.0,42.9,13.0,32.0,40.6,4.0,6.0,66.7,7.0,34.0,41.0,24.0,6.0,0.0,10.0,22.0,0.5,0.06593406593406594
172,89.0,31.0,77.0,40.3,9.0,30.0,30.0,18.0,25.0,72.0,4.0,29.0,33.0,23.0,7.0,5.0,11.0,17.0,0.46103896103896097,0.3246753246753247
173,127.0,48.0,99.0,48.5,18.5,45.0,42.6,8.0,13.0,61.5,9.0,44.0,53.0,36.5,7.0,3.0,12.0,20.0,0.6010101010101011,0.13131313131313133
174,122.0,48.0,88.0,54.5,11.0,30.0,36.7,15.0,20.0,75.0,9.0,30.0,39.0,24.0,5.0,2.0,6.0,19.0,0.6079545454545454,0.2272727272727273
175,125.0,52.0,93.0,55.9,12.0,26.0,46.2,9.0,15.0,60.0,9.0,38.0,47.0,30.0,4.0,10.0,6.0,11.0,0.6236559139784946,0.16129032258064516
176,136.0,52.5,91.0,58.2,14.0,24.0,58.3,16.0,22.0,72.7,14.0,30.0,44.0,19.0,5.0,2.0,12.0,17.0,0.6593406593406593,0.24175824175824176
177,131.0,50.0,96.0,52.1,18.0,43.0,41.9,13.0,16.0,81.3,12.0,23.0,35.0,25.0,5.0,1.0,10.0,17.0,0.6145833333333334,0.16666666666666666
178,105.0,41.0,88.0,46.6,8.0,24.0,33.3,15.0,18.0,83.3,8.0,45.0,53.0,22.0,6.0,2.0,10.0,14.0,0.5113636363636364,0.20454545454545456
179,137.0,47.0,104.0,44.3,14.0,35.0,40.0,29.0,33.0,87.9,17.0,40.0,57.0,31.0,8.0,10.5,17.0,24.0,0.5094339622641509,0.3113207547169811
180,116.0,45.0,99.0,45.5,15.0,44.0,34.1,11.0,23.0,48.05000000000001,13.0,37.0,50.0,27.0,10.0,3.0,5.0,17.0,0.5303030303030303,0.2323232323232323
181,124.0,45.0,78.0,57.7,18.5,44.0,50.0,12.0,17.0,70.6,5.0,32.0,37.0,35.0,8.0,7.0,10.0,13.0,0.6826923076923077,0.21794871794871795
182,86.0,30.0,83.0,36.1,7.0,22.0,31.8,19.0,29.0,65.5,6.0,44.0,50.0,14.0,7.0,4.0,7.0,18.0,0.4036144578313253,0.3493975903614458
183,97.0,40.0,89.0,44.9,11.0,30.0,36.7,6.0,8.0,75.0,14.0,27.0,41.0,24.0,3.0,2.0,14.0,18.0,0.5112359550561798,0.0898876404494382
184,120.0,41.0,91.0,45.1,16.0,40.0,40.0,22.0,27.0,81.5,18.0,46.0,61.5,28.0,6.0,6.0,21.0,24.0,0.5384615384615384,0.2967032967032967
185,108.0,41.0,88.0,46.6,12.0,25.0,48.0,14.0,22.0,63.6,3.0,28.0,31.0,24.0,9.0,3.0,7.0,28.0,0.5340909090909091,0.25
186,100.0,35.0,88.0,39.8,10.0,34.0,29.4,20.0,28.0,71.4,14.0,26.0,40.0,16.0,13.0,4.0,9.0,21.0,0.4545454545454545,0.3181818181818182
187,112.0,43.0,89.0,48.3,12.0,30.0,40.0,14.0,21.0,66.7,11.0,47.0,58.0,25.0,8.0,3.0,14.0,17.0,0.5505617977528089,0.2359550561797753
188,111.0,38.0,88.0,43.2,18.0,45.0,34.0,17.0,20.0,85.0,9.0,33.0,42.0,18.0,7.0,7.0,11.0,21.0,0.5340909090909091,0.2272727272727273
189,101.0,40.0,94.0,42.6,10.0,29.0,34.5,11.0,17.0,64.7,17.0,34.0,51.0,29.0,6.0,6.0,17.0,19.0,0.4787234042553192,0.18085106382978725
190,93.0,33.0,69.0,47.8,10.0,24.0,41.7,17.0,21.0,81.0,7.0,36.0,43.0,19.0,4.0,6.0,21.0,24.0,0.5507246376811594,0.3043478260869565
191,122.0,46.0,87.0,52.9,13.0,27.0,48.1,17.0,23.0,73.9,7.0,37.0,44.0,29.0,6.0,10.0,14.0,18.0,0.603448275862069,0.26436781609195403
192,100.0,38.0,91.0,41.8,13.0,42.0,31.0,11.0,14.0,78.6,5.0,30.0,35.0,26.0,10.0,9.0,12.0,16.0,0.489010989010989,0.15384615384615385
193,103.0,44.0,99.0,44.4,9.0,33.0,27.3,6.0,10.0,60.0,7.0,35.0,42.0,29.0,9.0,1.0,10.0,15.0,0.4898989898989899,0.101010101010101
194,96.0,37.0,93.0,39.8,14.0,40.0,35.0,8.0,13.0,61.5,11.0,49.0,61.0,17.0,0.0,10.0,9.0,16.0,0.4731182795698925,0.13978494623655913
195,112.0,40.0,96.0,41.7,16.0,41.0,39.0,16.0,20.0,80.0,18.0,38.0,56.0,20.0,5.0,2.0,12.0,19.0,0.5,0.20833333333333331
196,99.0,40.0,98.0,40.8,5.0,25.0,20.0,14.0,16.0,87.5,11.0,35.0,46.0,22.0,11.0,0.0,14.0,19.0,0.4336734693877551,0.16326530612244894
197,109.0,38.0,88.0,43.2,13.0,35.0,37.1,20.0,28.0,71.4,5.0,33.0,38.0,21.0,13.0,6.0,14.0,22.0,0.5056818181818182,0.3181818181818182
198,104.0,37.0,90.0,41.1,11.0,37.0,29.7,19.0,22.0,86.4,11.0,34.0,45.0,18.0,8.0,10.0,12.0,14.0,0.4722222222222222,0.24444444444444444
199,120.0,46.0,88.0,52.3,16.0,37.0,43.2,12.0,17.0,70.6,7.0,47.0,54.0,24.0,10.0,5.0,18.0,17.0,0.6136363636363636,0.19318181818181815
200,118.0,41.0,78.0,52.6,10.0,27.0,37.0,26.0,34.0,76.5,9.0,39.0,48.0,24.0,5.0,5.0,15.0,21.0,0.5897435897435898,0.4358974358974359
201,110.0,41.0,97.0,42.3,14.0,39.0,35.9,14.0,18.0,77.8,13.0,45.0,58.0,28.0,2.0,3.0,15.0,18.0,0.4948453608247423,0.1855670103092784
202,107.0,40.0,100.0,40.0,17.0,45.0,37.8,10.0,19.0,52.6,9.0,39.0,48.0,25.0,2.0,3.0,11.0,28.0,0.485,0.19
203,108.0,40.0,88.0,45.5,11.0,36.0,30.6,17.0,22.0,77.3,17.0,35.0,52.0,23.0,7.0,4.0,15.0,13.0,0.5170454545454546,0.25
204,108.0,42.0,89.0,47.2,12.0,31.0,38.7,12.0,14.0,85.7,6.0,33.0,39.0,28.0,9.0,4.0,13.0,19.0,0.5393258426966292,0.15730337078651685
205,104.0,38.0,88.0,43.2,10.0,31.0,32.3,18.0,23.0,78.3,8.0,36.0,44.0,23.0,5.0,3.0,5.0,13.0,0.4886363636363637,0.26136363636363635
206,90.0,31.0,79.0,39.2,8.0,29.0,27.6,20.0,27.0,74.1,10.0,25.0,35.0,16.0,14.0,1.0,17.0,16.0,0.4430379746835443,0.34177215189873417
207,129.0,45.0,98.0,45.9,12.0,41.0,29.3,27.0,34.0,79.4,11.0,40.0,51.0,31.0,4.0,5.0,6.0,23.0,0.5204081632653061,0.3469387755102041
208,108.0,42.0,95.0,44.2,13.0,33.0,39.4,11.0,20.0,55.0,12.0,30.0,42.0,24.0,9.0,4.0,10.0,26.0,0.5105263157894737,0.21052631578947367
209,91.0,34.0,92.0,37.0,10.0,41.0,24.4,13.0,15.0,86.7,18.0,37.0,55.0,20.0,3.0,7.0,9.0,18.0,0.4239130434782609,0.16304347826086954
210,131.0,52.5,97.0,54.6,12.0,37.0,32.4,13.0,15.0,86.7,11.0,37.0,48.0,34.0,16.0,8.0,9.0,22.0,0.6082474226804123,0.15463917525773194
211,139.0,52.5,100.0,53.0,18.5,45.0,47.4,16.0,21.0,76.2,12.0,40.0,52.0,34.0,12.0,5.0,9.0,16.0,0.665,0.21
212,96.0,41.0,85.0,48.2,10.0,27.0,37.0,4.0,7.0,57.1,5.0,28.0,33.0,27.0,6.0,3.0,13.0,18.0,0.5411764705882353,0.08235294117647059
213,104.0,38.0,79.0,48.1,10.0,19.0,52.6,18.0,29.0,62.1,6.0,33.0,39.0,26.0,7.0,4.0,20.0,22.0,0.5443037974683544,0.3670886075949367
214,113.0,46.0,89.0,51.7,7.0,25.0,28.0,14.0,21.0,66.7,16.0,33.0,49.0,28.0,5.0,5.0,16.0,21.0,0.5561797752808989,0.2359550561797753
215,127.0,42.0,98.0,42.9,18.5,44.0,43.2,24.0,28.0,85.7,10.0,43.0,53.0,32.0,4.0,4.0,7.0,24.0,0.5255102040816326,0.2857142857142857
216,109.0,41.0,100.0,41.0,13.0,34.0,38.2,14.0,19.0,73.7,12.0,43.0,55.0,27.0,5.0,2.0,11.0,22.0,0.475,0.19
217,115.0,40.0,91.0,44.0,9.0,41.0,22.0,26.0,34.0,76.5,11.0,49.0,61.0,19.0,8.0,10.0,14.0,23.0,0.489010989010989,0.3736263736263736
218,126.0,46.0,85.0,54.1,10.0,23.0,43.5,24.0,29.0,82.8,6.0,26.0,32.0,29.0,9.0,5.0,13.0,24.0,0.6,0.3411764705882353
219,133.0,52.0,101.0,51.5,18.5,42.0,45.2,10.0,12.0,83.3,14.0,41.0,55.0,28.0,4.0,10.5,15.0,16.0,0.6089108910891089,0.1188118811881188
220,113.0,41.0,80.0,51.3,17.0,34.0,50.0,14.0,19.0,73.7,7.0,36.0,43.0,24.0,5.0,9.0,15.0,14.0,0.61875,0.2375
221,132.0,48.0,92.0,52.2,14.0,34.0,41.2,22.0,26.0,84.6,14.0,32.0,46.0,27.0,6.0,4.0,13.0,30.0,0.5978260869565217,0.2826086956521739
222,116.0,41.0,90.0,45.6,12.0,33.0,36.4,22.0,22.0,100.0,11.0,34.0,45.0,29.0,9.0,7.0,14.0,14.0,0.5222222222222223,0.24444444444444444
223,113.0,43.0,93.0,46.2,11.0,34.0,32.4,16.0,21.0,76.2,8.0,34.0,42.0,26.0,8.0,0.0,13.0,18.0,0.521505376344086,0.2258064516129032
224,115.0,41.0,89.0,46.1,9.0,28.0,32.1,24.0,29.0,82.8,17.0,41.0,58.0,22.0,5.0,5.0,16.0,16.0,0.5112359550561798,0.3258426966292135
225,129.0,50.0,104.0,45.9,16.0,40.0,40.0,13.0,17.0,76.5,16.0,31.0,47.0,27.0,10.0,4.0,6.0,13.0,0.5321100917431193,0.1559633027522936
226,112.0,43.0,82.0,52.4,9.0,22.0,40.9,17.0,22.0,77.3,11.0,38.0,49.0,27.0,10.0,5.0,18.0,18.0,0.5792682926829268,0.2682926829268293
227,117.0,39.0,87.0,44.8,16.0,41.0,39.0,23.0,27.0,85.2,4.0,43.0,47.0,26.0,7.0,5.0,11.0,17.0,0.5402298850574713,0.3103448275862069
228,109.0,38.0,84.0,45.2,13.0,42.0,31.0,20.0,28.0,71.4,10.0,25.0,35.0,25.0,11.0,4.0,11.0,17.0,0.5297619047619048,0.3333333333333333
229,110.0,43.0,103.0,41.7,10.0,34.0,29.4,14.0,18.0,77.8,20.5,29.0,50.0,24.0,12.0,4.0,8.0,16.0,0.4660194174757282,0.17475728155339804
230,133.0,48.0,97.0,49.5,18.5,45.0,42.2,18.0,23.0,78.3,12.0,31.0,43.0,25.0,7.0,0.0,10.0,19.0,0.5927835051546392,0.2371134020618557
231,96.0,38.0,89.0,42.7,8.0,25.0,32.0,12.0,15.0,80.0,7.0,31.0,38.0,22.0,4.0,3.0,8.0,22.0,0.4719101123595506,0.16853932584269662
232,128.0,49.0,88.0,55.7,16.0,34.0,47.1,14.0,21.0,66.7,6.0,37.0,43.0,28.0,7.0,4.0,14.0,18.0,0.6477272727272727,0.23863636363636365
233,116.0,46.0,88.0,52.3,9.0,27.0,33.3,15.0,26.0,57.7,10.0,44.0,54.0,25.0,5.0,5.0,10.0,14.0,0.5738636363636364,0.2954545454545455
234,113.0,41.0,94.0,43.6,10.0,39.0,25.6,21.0,31.0,67.7,10.0,28.0,38.0,21.0,16.0,4.0,14.0,21.0,0.4893617021276596,0.3297872340425532
235,117.0,48.0,92.0,52.2,7.0,27.0,25.9,14.0,16.0,87.5,7.0,42.0,49.0,27.0,7.0,6.0,11.0,15.0,0.5597826086956522,0.17391304347826084
236,113.0,44.0,94.0,46.8,13.0,39.0,33.3,12.0,14.0,85.7,8.0,32.0,40.0,28.0,6.0,2.0,6.0,17.0,0.5372340425531915,0.14893617021276595
237,114.0,43.0,97.0,44.3,7.0,30.0,23.3,21.0,23.0,91.3,12.0,36.0,48.0,21.0,9.0,1.0,5.0,11.0,0.4793814432989691,0.2371134020618557
238,112.0,41.0,96.0,42.7,17.0,45.0,36.2,13.0,21.0,61.9,11.0,31.0,42.0,28.0,4.0,4.0,9.0,13.0,0.515625,0.21875
239,119.0,43.0,84.0,51.2,7.0,27.0,25.9,26.0,29.0,89.7,12.0,27.0,39.0,27.0,10.0,4.0,9.0,19.0,0.5535714285714286,0.34523809523809523
240,110.0,35.0,81.0,43.2,15.0,41.0,36.6,25.0,31.0,80.6,4.0,28.0,32.0,20.0,10.0,8.0,14.0,23.0,0.5246913580246914,0.382716049382716
241,120.0,46.0,87.0,52.9,18.5,37.0,54.1,8.0,8.0,100.0,4.0,34.0,38.0,29.0,2.0,8.0,13.0,21.0,0.6436781609195402,0.09195402298850576
242,120.0,43.0,101.0,42.6,18.5,45.0,37.3,12.0,17.0,70.6,7.0,41.0,48.0,26.0,8.0,2.0,6.0,21.0,0.5346534653465347,0.16831683168316833
243,97.0,38.0,92.0,41.3,10.0,23.0,43.5,11.0,19.0,57.9,10.0,35.0,45.0,24.0,5.0,3.0,11.0,15.0,0.4673913043478261,0.2065217391304348
244,117.0,40.0,91.0,44.0,10.0,29.0,34.5,27.0,31.0,87.1,7.0,38.0,45.0,29.0,7.0,8.0,11.0,22.0,0.4945054945054945,0.3406593406593407
245,122.0,43.0,96.0,44.8,14.0,32.0,43.8,22.0,27.0,81.5,14.0,41.0,55.0,28.0,8.0,10.0,14.0,24.0,0.5208333333333334,0.28125
246,122.0,46.0,96.0,47.9,16.0,41.0,39.0,14.0,16.0,87.5,12.0,38.0,50.0,30.0,7.0,2.0,10.0,16.0,0.5625,0.16666666666666666
247,109.0,45.0,88.0,51.1,10.0,34.0,29.4,9.0,12.0,75.0,9.0,29.0,38.0,24.0,10.0,6.0,17.0,23.0,0.5681818181818182,0.13636363636363635
248,111.0,43.0,86.0,50.0,8.0,24.0,33.3,17.0,21.0,81.0,9.0,34.0,43.0,25.0,10.0,2.0,18.0,18.0,0.5465116279069767,0.2441860465116279
249,126.0,49.0,101.0,48.5,8.0,23.0,34.8,20.0,27.0,74.1,15.0,38.0,53.0,28.0,4.0,4.0,15.0,21.0,0.5247524752475248,0.2673267326732673
250,96.0,37.0,82.0,45.1,6.0,27.0,22.2,16.0,27.0,59.3,5.0,48.0,53.0,22.0,3.0,6.0,15.0,17.0,0.4878048780487805,0.32926829268292684
251,123.0,48.0,101.0,47.5,12.0,29.0,41.4,15.0,22.0,68.2,20.5,38.0,59.0,30.0,10.0,4.0,17.0,24.0,0.5346534653465347,0.21782178217821785
252,139.0,52.5,92.0,60.099999999999994,18.0,37.0,48.6,19.0,25.0,76.0,9.0,45.0,54.0,35.0,11.0,4.0,19.0,24.0,0.6826923076923077,0.2717391304347826
253,133.0,51.0,104.0,49.0,14.0,36.0,38.9,17.0,21.0,81.0,13.0,33.0,46.0,27.0,12.0,10.5,7.0,18.0,0.5576923076923077,0.20192307692307693
254,110.0,42.0,86.0,48.8,10.0,29.0,34.5,16.0,20.0,80.0,12.0,28.0,40.0,24.0,6.0,2.0,14.0,23.0,0.5465116279069767,0.2325581395348837
255,98.0,38.0,92.0,41.3,5.0,21.0,23.8,17.0,25.0,68.0,12.0,35.0,47.0,17.0,7.0,1.0,18.0,23.0,0.44021739130434784,0.2717391304347826
256,129.0,51.0,91.0,56.0,10.0,25.0,40.0,17.0,20.0,85.0,12.0,30.0,42.0,34.0,3.0,4.0,9.0,18.0,0.6153846153846154,0.21978021978021975
257,111.0,43.0,80.0,53.8,9.0,26.0,34.6,16.0,20.0,80.0,5.0,38.0,43.0,27.0,2.0,5.0,14.0,17.0,0.59375,0.25
258,119.0,44.0,85.0,51.8,15.0,33.0,45.5,16.0,25.0,64.0,7.0,39.0,46.0,30.0,9.0,6.0,16.0,26.0,0.6058823529411764,0.29411764705882354
259,112.0,42.0,88.0,47.7,9.0,32.0,28.1,19.0,22.0,86.4,9.0,25.0,34.0,22.0,2.0,4.0,9.0,16.0,0.5284090909090909,0.25
260,104.0,44.0,81.0,54.3,11.0,25.0,44.0,5.0,9.0,55.6,10.0,40.0,50.0,20.0,3.0,1.0,20.0,13.0,0.6111111111111112,0.1111111111111111
261,108.0,43.0,98.0,43.9,18.0,45.0,39.1,4.0,5.0,80.0,9.0,42.0,51.0,30.0,11.0,5.0,14.0,18.0,0.5306122448979592,0.051020408163265314
262,90.0,37.0,104.0,35.6,8.0,37.0,21.6,8.0,14.0,57.1,18.0,44.0,61.5,25.0,10.0,7.0,18.0,10.0,0.3942307692307692,0.1346153846153846
263,128.0,42.0,93.0,45.2,12.0,34.0,35.3,32.0,43.0,74.4,8.0,42.0,50.0,26.0,5.0,6.0,10.0,18.0,0.5161290322580645,0.4623655913978494
264,122.0,45.0,95.0,47.4,18.0,36.0,50.0,14.0,18.0,77.8,4.0,39.0,43.0,36.0,4.0,8.0,13.0,26.0,0.5684210526315789,0.18947368421052632
265,117.0,48.0,97.0,49.5,14.0,38.0,36.8,7.0,10.0,70.0,8.0,28.0,36.0,28.0,12.0,3.0,6.0,14.0,0.5670103092783505,0.10309278350515463
266,130.0,48.0,92.0,52.2,12.0,36.0,33.3,22.0,28.0,78.6,11.0,33.0,44.0,29.0,7.0,7.0,11.0,26.0,0.5869565217391305,0.3043478260869565
267,105.0,41.0,86.0,47.7,10.0,32.0,31.3,13.0,21.0,61.9,9.0,44.0,53.0,23.0,3.0,2.0,14.0,19.0,0.5348837209302325,0.2441860465116279
268,112.0,38.0,80.0,47.5,9.0,24.0,37.5,27.0,31.0,87.1,6.0,36.0,42.0,25.0,8.0,7.0,11.0,21.0,0.53125,0.3875
269,115.0,38.0,90.0,42.2,12.0,34.0,35.3,27.0,32.0,84.4,11.0,37.0,48.0,19.0,13.0,5.0,11.0,15.0,0.4888888888888889,0.3555555555555556
270,115.0,48.0,90.0,53.3,5.0,19.0,26.3,14.0,17.0,82.4,9.0,40.0,49.0,22.0,7.0,5.0,20.0,23.0,0.5611111111111111,0.18888888888888888
271,108.0,43.0,94.0,45.7,7.0,39.0,17.9,15.0,19.0,78.9,12.0,37.0,49.0,26.0,2.0,5.0,13.0,20.0,0.4946808510638298,0.20212765957446807
272,113.0,47.0,87.0,54.0,12.0,33.0,36.4,7.0,12.0,58.3,8.0,39.0,47.0,36.5,6.0,3.0,14.0,20.0,0.6091954022988506,0.13793103448275862
273,89.0,31.0,80.0,38.8,11.0,41.0,26.8,16.0,24.0,66.7,11.0,35.0,46.0,21.0,6.0,5.0,18.0,25.0,0.45625,0.3
274,135.0,47.0,88.0,53.4,18.0,38.0,47.4,23.0,29.0,79.3,12.0,36.0,48.0,22.0,6.0,7.0,16.0,29.0,0.6363636363636364,0.3295454545454545
275,108.0,43.0,92.0,46.7,6.0,21.0,28.6,16.0,22.0,72.7,10.0,34.0,44.0,31.0,9.0,4.0,11.0,18.0,0.5,0.2391304347826087
276,103.0,38.0,82.0,46.3,8.0,26.0,30.8,19.0,31.0,61.3,9.0,29.0,38.0,27.0,11.0,2.0,16.0,22.0,0.5121951219512195,0.3780487804878049
277,89.0,31.0,80.0,38.8,11.0,33.0,33.3,16.0,19.0,84.2,4.0,28.0,32.0,20.0,10.0,9.0,13.0,16.0,0.45625,0.2375
278,102.0,39.0,95.0,41.1,12.0,36.0,33.3,12.0,20.0,60.0,16.0,31.0,47.0,25.0,6.0,5.0,15.0,23.0,0.4736842105263158,0.21052631578947367
279,110.0,42.0,86.0,48.8,10.0,27.0,37.0,16.0,20.0,80.0,5.0,33.0,38.0,26.0,6.0,3.0,8.0,25.0,0.5465116279069767,0.2325581395348837
280,109.0,40.0,85.0,47.1,15.0,41.0,36.6,14.0,17.0,82.4,7.0,41.0,48.0,25.0,7.0,4.0,19.0,27.0,0.5588235294117647,0.2
281,100.0,38.0,85.0,44.7,6.0,27.0,22.2,18.0,21.0,85.7,8.0,31.0,39.0,21.0,10.0,5.0,12.0,18.0,0.4823529411764706,0.24705882352941175
282,114.0,45.0,99.0,45.5,11.0,32.0,34.4,13.0,20.0,65.0,19.0,36.0,55.0,29.0,5.0,7.0,13.0,16.0,0.5101010101010099,0.202020202020202
283,122.0,45.0,98.0,45.9,10.0,31.0,32.3,22.0,38.0,57.9,20.5,31.0,57.0,27.0,8.0,4.0,13.0,24.0,0.5102040816326531,0.3877551020408163
284,97.0,42.0,91.0,46.2,5.0,21.0,23.8,8.0,13.0,61.5,9.0,22.0,31.0,21.0,7.0,3.0,10.0,23.0,0.489010989010989,0.14285714285714285
285,116.0,48.0,94.0,51.1,10.0,31.0,32.3,10.0,16.0,62.5,14.0,40.0,54.0,28.0,9.0,3.0,13.0,14.0,0.5638297872340425,0.1702127659574468
286,85.0,31.0,81.0,38.3,5.0,27.0,18.5,18.0,25.0,72.0,11.0,27.0,38.0,15.0,9.0,7.0,11.0,14.0,0.41358024691358025,0.308641975308642
287,115.0,44.0,104.0,41.9,15.0,38.0,39.5,12.0,14.0,85.7,17.0,35.0,52.0,29.0,9.0,1.0,7.0,16.0,0.4904761904761905,0.13333333333333333
288,118.0,44.0,77.0,57.1,16.0,32.0,50.0,14.0,18.0,77.8,7.0,38.0,45.0,30.0,2.0,9.0,20.0,16.0,0.6753246753246753,0.23376623376623376
289,114.0,45.0,97.0,46.4,5.0,27.0,18.5,19.0,26.0,73.1,9.0,30.0,39.0,24.0,8.0,9.0,12.0,18.0,0.4896907216494845,0.26804123711340205
290,111.0,43.0,94.0,45.7,12.0,34.0,35.3,13.0,20.0,65.0,11.0,32.0,43.0,26.0,13.0,2.0,11.0,18.0,0.5212765957446809,0.2127659574468085
291,102.0,36.0,96.0,37.5,7.0,30.0,23.3,23.0,29.0,79.3,12.0,28.0,40.0,23.0,16.0,4.0,15.0,15.0,0.4114583333333333,0.3020833333333333
292,116.0,50.0,92.0,54.3,13.0,34.0,38.2,3.0,8.0,48.05000000000001,13.0,42.0,55.0,36.0,11.0,10.5,23.5,21.0,0.6141304347826086,0.08695652173913042
293,130.0,46.0,94.0,48.9,18.5,45.0,42.6,12.0,17.0,70.6,8.0,35.0,43.0,30.0,8.0,3.0,7.0,20.0,0.6276595744680851,0.18085106382978725
294,103.0,40.0,84.0,47.6,16.0,39.0,41.0,7.0,10.0,70.0,4.0,35.0,39.0,26.0,7.0,2.0,21.0,25.0,0.5714285714285714,0.11904761904761905
295,119.0,47.0,102.0,46.1,13.0,44.0,29.5,12.0,20.0,60.0,17.0,33.0,50.0,33.0,15.0,7.0,12.0,14.0,0.5245098039215687,0.19607843137254904
296,105.0,42.0,95.0,44.2,7.0,23.0,30.4,14.0,20.0,70.0,16.0,35.0,51.0,19.0,3.0,4.0,11.0,15.0,0.4789473684210526,0.21052631578947367
297,117.0,42.0,80.0,52.5,14.0,30.0,46.7,19.0,22.0,86.4,4.0,41.0,45.0,23.0,6.0,6.0,16.0,17.0,0.6125,0.275
298,121.0,39.0,94.0,41.5,16.0,44.0,36.4,27.0,34.0,79.4,16.0,39.0,55.0,19.0,6.0,5.0,23.0,26.0,0.5,0.3617021276595745
299,110.0,36.0,91.0,39.6,17.0,40.0,42.5,21.0,24.0,87.5,14.0,35.0,49.0,25.0,8.0,2.0,12.0,18.0,0.489010989010989,0.2637362637362637
300,102.0,36.0,90.0,40.0,7.0,30.0,23.3,23.0,29.0,79.3,10.0,34.0,44.0,15.0,12.0,2.0,11.0,20.0,0.4388888888888889,0.32222222222222224
