,PTS,FGM,FGA,FGPerc,3PM,3PA,3PPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,EFGPerc,FTR,Target
10611,88,31,88,35.2,6,22,27.3,20,27,74.1,16,39,55,18,5,9,14,21,0.38636363636363635,0.3068181818181818,0
10612,106,38,83,45.8,13,33,39.4,17,24,70.8,10,30,40,27,9,1,21,18,0.536144578313253,0.2891566265060241,0
10613,127,49,98,50,9,29,31,20,26,76.9,8,40,48,24,10,7,19,19,0.5459183673469388,0.2653061224489796,1
10614,117,43,81,53.1,18,35,51.4,13,22,59.1,8,33,41,34,5,3,10,15,0.6419753086419753,0.2716049382716049,1
10615,88,31,91,34.1,6,28,21.4,20,24,83.3,22,26,48,19,7,3,17,18,0.37362637362637363,0.26373626373626374,0
10616,95,31,81,38.3,5,19,26.3,28,36,77.8,16,40,56,18,8,7,9,19,0.41358024691358025,0.4444444444444444,1
10617,109,43,83,51.8,9,13,69.2,14,17,82.4,12,33,45,30,12,4,12,23,0.572289156626506,0.20481927710843373,1
10618,100,36,78,46.2,3,12,25,25,27,92.6,8,33,41,20,8,7,17,25,0.4807692307692308,0.34615384615384615,1
10619,78,28,87,32.2,4,24,16.7,18,21,85.7,15,34,49,12,7,4,11,23,0.3448275862068966,0.2413793103448276,0
10620,111,42,77,54.5,11,27,40.7,16,18,88.9,6,30,36,22,12,10,16,31,0.6168831168831169,0.23376623376623376,1
10621,103,40,81,49.4,10,22,45.5,13,21,61.9,9,30,39,25,6,6,10,21,0.5555555555555556,0.25925925925925924,0
10622,95,32,78,41,10,31,32.3,21,27,77.8,11,30,41,15,10,6,19,26,0.47435897435897434,0.34615384615384615,0
10623,84,34,73,46.6,7,19,36.8,9,10,90,9,28,37,23,13,3,28,17,0.5136986301369864,0.136986301369863,0
10624,122,52,104,50,8,31,25.8,10,16,62.5,8,38,46,34,10,8,20,30,0.5384615384615384,0.15384615384615385,0
10625,98,42,82,51.2,9,20,45,5,10,50,11,27,38,21,18,3,20,20,0.5670731707317073,0.12195121951219512,1
10626,89,28,73,38.4,5,19,26.3,28,40,70,13,28,41,15,11,3,21,18,0.4178082191780822,0.547945205479452,0
10627,111,40,79,50.6,5,15,33.3,26,33,78.8,14,35,49,18,11,4,14,20,0.5379746835443038,0.4177215189873418,1
10628,101,35,82,42.7,14,37,37.8,17,21,81,10,25,35,19,9,2,17,28,0.5121951219512195,0.25609756097560976,0
10629,114,44,83,53,10,19,52.6,16,28,57.1,9,27,36,26,8,4,17,17,0.5903614457831325,0.3373493975903614,0
10630,105,37,86,43,4,15,26.7,27,35,77.1,13,28,41,23,9,3,19,15,0.45348837209302323,0.4069767441860465,0
10631,118,47,89,52.8,15,29,51.7,9,13,69.2,11,35,46,35,15,8,21,25,0.6123595505617978,0.14606741573033707,1
10632,80,29,74,39.2,7,32,21.9,15,20,75,12,30,42,21,9,9,19,30,0.4391891891891892,0.2702702702702703,0
10633,93,32,88,36.4,6,18,33.3,23,27,85.2,15,36,51,17,2,6,10,12,0.3977272727272727,0.3068181818181818,0
10634,122,39,85,45.9,11,30,36.7,33,40,82.5,10,39,49,23,11,6,14,26,0.5235294117647059,0.47058823529411764,1
10635,117,47,90,52.2,9,22,40.9,14,18,77.8,14,27,41,25,8,6,16,23,0.5722222222222222,0.2,1
10636,116,35,90,38.9,17,36,47.2,29,33,87.9,11,35,46,17,6,4,15,29,0.48333333333333334,0.36666666666666664,0
10637,107,43,87,49.4,8,25,32,13,17,76.5,7,36,43,27,7,8,10,18,0.5402298850574713,0.19540229885057472,1
10638,91,29,78,37.2,4,17,23.5,29,31,93.5,14,32,46,15,8,0,14,19,0.3974358974358974,0.3974358974358974,1
10639,97,32,86,37.2,11,28,39.3,22,25,88,12,26,38,22,10,4,12,20,0.436046511627907,0.29069767441860467,0
10640,109,41,85,48.2,11,29,37.9,16,19,84.2,11,40,51,27,4,8,14,22,0.5470588235294118,0.2235294117647059,1
10641,95,36,79,45.6,8,26,30.8,15,21,71.4,8,30,38,20,3,2,13,17,0.5063291139240507,0.26582278481012656,0
10642,102,35,81,43.2,12,28,42.9,20,28,71.4,16,26,42,18,6,4,12,26,0.5061728395061729,0.345679012345679,0
10643,123,47,91,51.6,15,30,50,14,23,60.9,11,31,42,28,15,5,14,13,0.5989010989010989,0.25274725274725274,1
10644,82,32,74,43.2,1,9,11.1,17,17,100,7,28,35,19,13,2,16,23,0.4391891891891892,0.22972972972972974,0
10645,96,30,69,43.5,5,18,27.8,31,45,68.9,9,36,45,16,7,14,16,19,0.47101449275362317,0.6521739130434783,1
10646,86,34,79,43,5,17,29.4,13,19,68.4,13,30,43,19,9,5,23,19,0.4620253164556962,0.24050632911392406,0
10647,107,34,80,42.5,12,25,48,27,34,79.4,19,26,45,20,4,8,11,22,0.5,0.425,1
10648,91,38,92,41.3,9,31,29,6,8,75,15,35,50,27,8,7,17,26,0.46195652173913043,0.08695652173913043,0
10649,91,31,82,37.8,10,31,32.3,19,24,79.2,10,33,43,16,7,8,16,30,0.43902439024390244,0.2926829268292683,0
10650,97,31,81,38.3,7,20,35,28,31,90.3,10,37,47,23,11,5,14,16,0.42592592592592593,0.38271604938271603,1
10651,92,34,72,47.2,7,21,33.3,17,22,77.3,7,33,40,20,7,6,17,20,0.5208333333333334,0.3055555555555556,1
10652,97,38,78,48.7,7,19,36.8,14,20,70,9,33,42,22,10,0,11,19,0.532051282051282,0.2564102564102564,1
10653,95,35,89,39.3,8,19,42.1,17,24,70.8,14,30,44,17,10,0,19,13,0.43820224719101125,0.2696629213483146,0
10654,120,51,87,58.6,10,29,34.5,8,10,80,7,34,41,39,10,4,16,19,0.6436781609195402,0.11494252873563218,1
10655,113,40,81,49.4,12,25,48,21,22,95.5,5,36,41,25,7,10,11,21,0.5679012345679012,0.2716049382716049,1
10656,94,35,88,39.8,7,22,31.8,17,23,73.9,15,28,43,22,11,2,12,19,0.4375,0.26136363636363635,0
10657,102,39,83,47,8,28,28.6,16,17,94.1,8,26,34,24,10,5,8,19,0.5180722891566265,0.20481927710843373,1
10658,107,41,90,45.6,5,24,20.8,20,26,76.9,14,24,38,24,8,4,11,22,0.48333333333333334,0.28888888888888886,0
10659,96,40,87,46,6,28,21.4,10,13,76.9,8,37,45,13,11,5,14,23,0.4942528735632184,0.14942528735632185,1
10660,106,39,79,49.4,10,29,34.5,18,24,75,11,38,49,20,7,6,15,15,0.5569620253164557,0.3037974683544304,1
10661,84,28,74,37.8,6,29,20.7,22,37,59.5,9,40,49,15,11,9,23,23,0.4189189189189189,0.5,0
10662,91,38,86,44.2,7,24,29.2,8,16,50,10,32,42,24,6,5,13,24,0.48255813953488375,0.18604651162790697,0
10663,91,35,77,45.5,8,25,32,13,17,76.5,9,32,41,21,8,4,15,18,0.5064935064935064,0.22077922077922077,0
10664,96,36,85,42.4,8,24,33.3,16,19,84.2,8,39,47,26,16,4,11,30,0.47058823529411764,0.2235294117647059,1
10665,86,33,77,42.9,3,13,23.1,17,25,68,6,34,40,17,7,4,17,19,0.44805194805194803,0.3246753246753247,0
10666,104,40,88,45.5,8,22,36.4,16,17,94.1,7,46,53,26,3,3,9,17,0.5,0.19318181818181818,1
10667,93,33,72,45.8,12,20,60,15,23,65.2,6,30,36,23,10,5,20,20,0.5416666666666666,0.3194444444444444,1
10668,90,35,92,38,3,29,10.3,17,23,73.9,21,28,49,12,9,4,14,19,0.3967391304347826,0.25,0
10669,88,32,79,40.5,8,26,30.8,16,22,72.7,9,33,42,21,5,6,17,18,0.45569620253164556,0.27848101265822783,0
10670,114,40,79,50.6,15,27,55.6,19,25,76,10,32,42,22,7,7,19,26,0.6012658227848101,0.31645569620253167,1
10671,102,38,90,42.2,8,25,32,18,24,75,17,38,55,16,8,3,14,17,0.4666666666666667,0.26666666666666666,1
10672,90,34,84,40.5,9,17,52.9,13,16,81.3,5,38,43,22,5,8,8,17,0.4583333333333333,0.19047619047619047,0
10673,102,34,78,43.6,15,33,45.5,19,24,79.2,12,29,41,21,7,3,12,15,0.532051282051282,0.3076923076923077,1
10674,93,35,80,43.8,6,20,30,17,21,81,18,30,48,14,4,2,17,24,0.475,0.2625,0
10675,115,40,71,56.3,11,24,45.8,24,30,80,13,30,43,29,3,2,17,24,0.6408450704225352,0.4225352112676056,1
10676,124,38,73,52.1,17,30,56.7,31,36,86.1,8,36,44,31,4,4,19,20,0.636986301369863,0.4931506849315068,1
10677,117,44,88,50,13,29,44.8,16,24,66.7,9,26,35,21,11,2,10,25,0.5738636363636364,0.2727272727272727,0
10678,116,42,89,47.2,7,24,29.2,25,33,75.8,12,29,41,25,11,7,7,15,0.5112359550561798,0.3707865168539326,1
10679,100,38,73,52.1,3,8,37.5,21,26,80.8,6,16,22,22,8,2,11,29,0.541095890410959,0.3561643835616438,0
10680,109,43,84,51.2,12,23,52.2,11,20,55,9,33,42,25,3,3,18,27,0.5833333333333334,0.23809523809523808,0
10681,103,38,89,42.7,9,30,30,18,24,75,12,33,45,23,9,6,11,15,0.47752808988764045,0.2696629213483146,1
10682,111,44,91,48.4,5,15,33.3,18,22,81.8,5,32,37,25,5,4,9,23,0.510989010989011,0.24175824175824176,0
10683,102,38,92,41.3,8,26,30.8,18,24,75,14,29,43,22,12,1,14,28,0.45652173913043476,0.2608695652173913,0
10684,116,39,80,48.8,11,25,44,27,36,75,9,40,49,27,5,8,15,16,0.55625,0.45,1
10685,103,41,83,49.4,9,19,47.4,12,14,85.7,11,36,47,24,7,2,19,17,0.5481927710843374,0.1686746987951807,1
10686,106,37,72,51.4,7,20,35,25,35,71.4,7,32,39,22,7,7,17,22,0.5625,0.4861111111111111,1
10687,98,38,98,38.8,5,15,33.3,17,18,94.4,17,33,50,25,7,5,6,17,0.413265306122449,0.1836734693877551,0
10688,108,32,92,34.8,14,44,31.8,30,35,85.7,13,38,51,22,11,6,17,20,0.42391304347826086,0.3804347826086957,1
10689,112,42,92,45.7,12,27,44.4,16,20,80,16,32,48,28,18,8,18,17,0.5217391304347826,0.21739130434782608,1
10690,101,36,85,42.4,4,18,22.2,25,30,83.3,11,46,57,21,4,13,14,23,0.4470588235294118,0.35294117647058826,0
10691,103,43,95,45.3,8,32,25,9,9,100,10,30,40,21,8,4,11,25,0.49473684210526314,0.09473684210526316,0
10692,110,38,85,44.7,7,17,41.2,27,40,67.5,16,34,50,19,6,4,14,16,0.48823529411764705,0.47058823529411764,1
10693,104,41,110,37.3,9,21,42.9,13,21,61.9,20,34,54,20,10,4,9,21,0.41363636363636364,0.19090909090909092,1
10694,85,35,76,46.1,5,25,20,10,16,62.5,7,36,43,14,9,8,29,17,0.4934210526315789,0.21052631578947367,0
10695,97,37,91,40.7,8,27,29.6,15,21,71.4,14,29,43,16,12,4,12,14,0.45054945054945056,0.23076923076923078,0
10696,103,35,88,39.8,9,30,30,24,29,82.8,10,38,48,18,11,7,19,27,0.44886363636363635,0.32954545454545453,0
10697,97,38,86,44.2,5,16,31.3,16,18,88.9,13,39,52,26,7,1,20,22,0.47093023255813954,0.20930232558139536,0
10698,109,42,86,48.8,9,18,50,16,20,80,10,40,50,33,5,13,10,13,0.5406976744186046,0.23255813953488372,1
10699,89,34,80,42.5,5,20,25,16,18,88.9,9,28,37,14,10,4,14,17,0.45625,0.225,0
10700,93,35,72,48.6,7,22,31.8,16,22,72.7,7,34,41,15,9,5,17,20,0.5347222222222222,0.3055555555555556,1
10701,88,33,76,43.4,12,29,41.4,10,14,71.4,8,36,44,22,7,7,20,17,0.5131578947368421,0.18421052631578946,0
10702,90,37,84,44,9,20,45,7,13,53.8,9,35,44,22,14,3,11,14,0.49404761904761907,0.15476190476190477,1
10703,94,36,82,43.9,5,20,25,17,25,68,8,34,42,13,7,7,7,16,0.4695121951219512,0.3048780487804878,0
10704,99,38,80,47.5,11,33,33.3,12,20,60,3,37,40,21,8,2,14,25,0.54375,0.25,0
10705,115,45,85,52.9,15,30,50,10,13,76.9,11,32,43,27,5,6,13,15,0.6176470588235294,0.15294117647058825,1
10706,104,36,84,42.9,7,21,33.3,25,31,80.6,11,37,48,20,11,1,13,15,0.47023809523809523,0.36904761904761907,1
10707,115,43,80,53.8,11,29,37.9,18,27,66.7,9,25,34,31,10,6,20,29,0.60625,0.3375,1
10708,91,36,79,45.6,5,24,20.8,14,30,46.7,10,41,51,20,3,12,22,26,0.4873417721518987,0.379746835443038,0
10709,86,31,72,43.1,10,21,47.6,14,24,58.3,6,28,34,22,5,3,19,27,0.5,0.3333333333333333,0
10710,103,36,97,37.1,4,21,19,27,35,77.1,15,39,54,14,12,5,8,26,0.3917525773195876,0.36082474226804123,1
10711,98,41,83,49.4,7,23,30.4,9,11,81.8,8,25,33,25,4,8,9,17,0.536144578313253,0.13253012048192772,0
10712,102,36,89,40.4,10,20,50,20,21,95.2,10,35,45,22,4,6,10,20,0.4606741573033708,0.23595505617977527,1
10713,110,37,79,46.8,6,18,33.3,30,39,76.9,12,28,40,18,11,2,18,25,0.5063291139240507,0.4936708860759494,0
10714,115,37,70,52.9,12,22,54.5,29,41,70.7,6,36,42,25,8,3,12,19,0.6142857142857143,0.5857142857142857,1
10715,111,44,93,47.3,11,36,30.6,12,17,70.6,16,33,49,27,16,3,19,22,0.532258064516129,0.1827956989247312,1
10716,96,35,86,40.7,6,15,40,20,32,62.5,10,38,48,26,9,9,8,20,0.4418604651162791,0.37209302325581395,1
10717,92,30,76,39.5,7,24,29.2,25,30,83.3,6,33,39,16,12,2,19,23,0.4407894736842105,0.39473684210526316,1
10718,95,36,85,42.4,11,32,34.4,12,23,52.2,14,32,46,23,10,6,22,20,0.48823529411764705,0.27058823529411763,0
10719,95,35,87,40.2,9,21,42.9,16,24,66.7,11,39,50,19,4,5,12,21,0.4540229885057471,0.27586206896551724,0
10720,101,37,77,48.1,9,20,45,18,20,90,7,30,37,12,5,2,16,23,0.538961038961039,0.2597402597402597,0
10721,122,37,84,44,12,17,70.6,36,39,92.3,12,22,34,23,11,4,10,22,0.5119047619047619,0.4642857142857143,1
10722,114,41,81,50.6,10,24,41.7,22,31,71,12,32,44,22,7,6,19,28,0.5679012345679012,0.38271604938271603,0
10723,86,34,76,44.7,5,22,22.7,13,20,65,8,38,46,16,9,4,27,29,0.48026315789473684,0.2631578947368421,0
10724,120,45,93,48.4,11,30,36.7,19,25,76,18,32,50,23,13,6,10,16,0.543010752688172,0.26881720430107525,1
10725,80,31,75,41.3,7,19,36.8,11,13,84.6,4,35,39,15,4,3,12,18,0.46,0.17333333333333334,0
10726,93,38,89,42.7,7,23,30.4,10,13,76.9,12,35,47,29,9,10,6,13,0.46629213483146065,0.14606741573033707,1
10727,96,37,76,48.7,8,22,36.4,14,17,82.4,8,25,33,26,9,5,15,16,0.5394736842105263,0.2236842105263158,0
10728,100,39,82,47.6,9,23,39.1,13,20,65,12,35,47,25,12,7,18,26,0.5304878048780488,0.24390243902439024,1
10729,106,41,83,49.4,9,31,29,15,19,78.9,7,30,37,29,6,9,11,16,0.5481927710843374,0.2289156626506024,1
10730,85,35,96,36.5,7,27,25.9,8,15,53.3,12,34,46,16,7,2,10,25,0.4010416666666667,0.15625,0
10731,97,31,75,41.3,6,19,31.6,29,39,74.4,7,39,46,24,5,5,16,19,0.4533333333333333,0.52,1
10732,114,40,71,56.3,9,17,52.9,25,27,92.6,4,30,34,21,7,6,15,16,0.6267605633802817,0.38028169014084506,1
10733,106,41,82,50,5,16,31.3,19,21,90.5,9,24,33,20,10,2,12,24,0.5304878048780488,0.25609756097560976,0
10734,87,32,71,45.1,6,21,28.6,17,19,89.5,4,32,36,16,5,5,18,22,0.49295774647887325,0.2676056338028169,0
10735,95,38,88,43.2,4,18,22.2,15,19,78.9,10,31,41,18,8,4,9,20,0.45454545454545453,0.2159090909090909,1
10736,85,28,77,36.4,6,25,24,23,29,79.3,10,24,34,18,10,6,18,20,0.4025974025974026,0.37662337662337664,0
10737,94,35,89,39.3,5,21,23.8,19,21,90.5,16,30,46,20,5,3,12,25,0.42134831460674155,0.23595505617977527,0
10738,107,39,76,51.3,10,25,40,19,24,79.2,9,33,42,23,8,5,19,19,0.5789473684210527,0.3157894736842105,1
10739,101,38,87,43.7,15,31,48.4,10,14,71.4,7,29,36,18,13,1,15,20,0.5229885057471264,0.16091954022988506,0
10740,97,39,76,51.3,7,21,33.3,12,17,70.6,10,30,40,21,7,7,17,15,0.5592105263157895,0.2236842105263158,1
10741,99,41,98,41.8,2,18,11.1,15,16,93.8,11,39,50,22,12,4,12,13,0.42857142857142855,0.16326530612244897,0
10742,105,37,91,40.7,14,38,36.8,17,27,63,14,40,54,21,6,8,20,24,0.4835164835164835,0.2967032967032967,0
10743,110,43,89,48.3,8,28,28.6,16,21,76.2,8,37,45,24,6,7,11,21,0.5280898876404494,0.23595505617977527,1
10744,81,34,98,34.7,6,35,17.1,7,8,87.5,9,33,42,13,8,6,10,20,0.37755102040816324,0.08163265306122448,0
10745,96,33,74,44.6,7,27,25.9,23,35,65.7,11,31,42,15,8,2,15,23,0.49324324324324326,0.47297297297297297,0
10746,107,43,97,44.3,12,34,35.3,9,10,90,11,39,50,31,9,10,14,19,0.5051546391752577,0.10309278350515463,1
10747,98,32,84,38.1,9,34,26.5,25,32,78.1,12,31,43,22,9,5,12,23,0.43452380952380953,0.38095238095238093,0
10748,101,37,79,46.8,7,19,36.8,20,26,76.9,11,31,42,23,6,4,13,23,0.5126582278481012,0.3291139240506329,1
10749,108,43,102,42.2,6,16,37.5,16,22,72.7,15,36,51,20,6,9,12,25,0.45098039215686275,0.21568627450980393,1
10750,99,38,87,43.7,4,18,22.2,19,24,79.2,6,39,45,19,7,2,12,22,0.45977011494252873,0.27586206896551724,0
10751,83,33,82,40.2,8,22,36.4,9,11,81.8,6,35,41,15,7,3,15,21,0.45121951219512196,0.13414634146341464,0
10752,105,37,84,44,11,24,45.8,20,26,76.9,10,47,57,19,4,1,20,13,0.5059523809523809,0.30952380952380953,1
10753,92,33,85,38.8,5,16,31.3,21,25,84,12,42,54,23,10,7,13,9,0.4176470588235294,0.29411764705882354,1
10754,108,39,83,47,12,29,41.4,18,26,69.2,7,42,49,29,6,6,11,23,0.5421686746987951,0.3132530120481928,1
10755,93,36,76,47.4,6,20,30,15,20,75,5,30,35,26,3,2,16,14,0.5131578947368421,0.2631578947368421,0
10756,109,42,89,47.2,8,21,38.1,17,21,81,9,35,44,24,7,4,15,24,0.5168539325842697,0.23595505617977527,0
10757,106,42,103,40.8,11,33,33.3,11,12,91.7,17,33,50,27,10,7,10,18,0.46116504854368934,0.11650485436893204,1
10758,97,36,95,37.9,15,33,45.5,10,12,83.3,9,36,45,21,9,4,6,21,0.45789473684210524,0.12631578947368421,0
10759,102,37,84,44,4,16,25,24,31,77.4,10,47,57,27,4,6,11,16,0.4642857142857143,0.36904761904761907,1
10760,90,33,78,42.3,6,28,21.4,18,31,58.1,12,37,49,12,6,1,12,19,0.46153846153846156,0.3974358974358974,1
10761,90,30,82,36.6,7,27,25.9,23,29,79.3,7,41,48,19,9,4,15,15,0.40853658536585363,0.35365853658536583,1
10762,107,37,81,45.7,9,20,45,24,32,75,12,34,46,25,10,4,18,23,0.5123456790123457,0.3950617283950617,1
10763,98,33,77,42.9,9,29,31,23,31,74.2,8,32,40,19,10,8,20,25,0.487012987012987,0.4025974025974026,0
10764,107,41,86,47.7,10,25,40,15,23,65.2,12,28,40,23,9,5,11,9,0.5348837209302325,0.26744186046511625,1
10765,82,29,88,33,9,27,33.3,15,18,83.3,15,42,57,18,10,7,20,27,0.3806818181818182,0.20454545454545456,0
10766,101,36,86,41.9,6,16,37.5,23,27,85.2,14,21,35,22,10,0,8,21,0.45348837209302323,0.313953488372093,1
10767,103,42,83,50.6,7,20,35,12,13,92.3,8,31,39,16,5,0,15,19,0.5481927710843374,0.1566265060240964,0
10768,81,30,82,36.6,7,23,30.4,14,20,70,10,28,38,15,10,4,14,22,0.40853658536585363,0.24390243902439024,0
10769,84,29,79,36.7,9,27,33.3,17,21,81,10,36,46,16,7,4,14,26,0.4240506329113924,0.26582278481012656,0
10770,102,39,97,40.2,8,25,32,16,21,76.2,16,39,55,20,9,13,13,19,0.44329896907216493,0.21649484536082475,1
10771,102,32,76,42.1,10,27,37,28,31,90.3,10,35,45,20,11,11,20,20,0.4868421052631579,0.40789473684210525,1
10772,85,30,86,34.9,5,17,29.4,20,28,71.4,12,31,43,16,11,7,17,17,0.37790697674418605,0.32558139534883723,0
10773,100,33,69,47.8,8,22,36.4,26,29,89.7,10,33,43,17,5,10,22,22,0.5362318840579711,0.42028985507246375,0
10774,111,40,94,42.6,11,27,40.7,20,26,76.9,15,35,50,25,11,3,14,16,0.48404255319148937,0.2765957446808511,1
10775,100,34,77,44.2,9,21,42.9,23,27,85.2,13,35,48,19,8,5,15,19,0.5,0.35064935064935066,1
10776,93,34,87,39.1,8,25,32,17,23,73.9,12,29,41,24,14,6,17,24,0.4367816091954023,0.26436781609195403,0
10777,129,48,89,53.9,18,38,47.4,15,16,93.8,6,27,33,34,8,7,11,25,0.6404494382022472,0.1797752808988764,1
10778,104,40,90,44.4,9,26,34.6,15,28,53.6,12,25,37,17,13,3,14,17,0.49444444444444446,0.3111111111111111,0
10779,92,36,77,46.8,4,13,30.8,16,25,64,8,39,47,14,6,11,15,20,0.4935064935064935,0.3246753246753247,1
10780,116,43,87,49.4,3,9,33.3,27,36,75,15,32,47,21,4,1,13,18,0.5114942528735632,0.41379310344827586,0
10781,118,44,83,53,14,30,46.7,16,21,76.2,9,37,46,22,10,3,19,23,0.6144578313253012,0.25301204819277107,1
10782,91,34,89,38.2,4,17,23.5,19,25,76,11,31,42,13,10,9,10,23,0.4044943820224719,0.2808988764044944,0
10783,106,42,86,48.8,10,26,38.5,12,16,75,8,36,44,26,10,7,12,16,0.5465116279069767,0.18604651162790697,1
10784,106,42,98,42.9,8,17,47.1,14,17,82.4,20,40,60,25,5,11,11,13,0.46938775510204084,0.17346938775510204,1
10785,91,32,77,41.6,4,24,16.7,23,32,71.9,8,28,36,18,10,3,18,26,0.44155844155844154,0.4155844155844156,0
10786,95,35,84,41.7,8,23,34.8,17,28,60.7,7,26,33,21,11,5,5,9,0.4642857142857143,0.3333333333333333,1
10787,118,42,76,55.3,11,24,45.8,23,30,76.7,8,36,44,23,8,3,13,29,0.625,0.39473684210526316,1
10788,103,39,79,49.4,8,24,33.3,17,24,70.8,14,22,36,27,10,6,14,12,0.5443037974683544,0.3037974683544304,1
10789,92,34,89,38.2,9,32,28.1,15,20,75,14,31,45,16,10,3,16,20,0.43258426966292135,0.2247191011235955,0
10790,100,36,75,48,11,27,40.7,17,23,73.9,7,29,36,22,12,8,23,30,0.5533333333333333,0.30666666666666664,1
10791,98,42,98,42.9,8,34,23.5,6,12,50,13,32,45,25,9,9,7,14,0.46938775510204084,0.12244897959183673,0
10792,102,38,79,48.1,6,17,35.3,20,31,64.5,10,31,41,20,9,6,18,28,0.5189873417721519,0.3924050632911392,1
10793,108,37,86,43,12,27,44.4,22,33,66.7,13,28,41,21,4,2,10,24,0.5,0.38372093023255816,0
10794,99,39,79,49.4,7,22,31.8,14,18,77.8,7,36,43,25,5,7,13,11,0.5379746835443038,0.22784810126582278,0
10795,84,24,70,34.3,3,15,20,33,36,91.7,10,31,41,15,14,5,21,26,0.36428571428571427,0.5142857142857142,0
10796,102,42,79,53.2,10,22,45.5,8,9,88.9,8,25,33,26,8,4,16,23,0.5949367088607594,0.11392405063291139,0
10797,98,37,83,44.6,14,29,48.3,10,15,66.7,8,32,40,21,6,0,19,21,0.5301204819277109,0.18072289156626506,0
10798,93,42,86,48.8,4,21,19,5,7,71.4,11,41,52,20,5,5,16,24,0.5116279069767442,0.08139534883720931,0
10799,101,40,100,40,13,28,46.4,8,12,66.7,23,31,54,22,7,4,8,19,0.465,0.12,1
10800,103,40,87,46,12,29,41.4,11,17,64.7,11,26,37,28,2,7,11,24,0.5287356321839081,0.19540229885057472,0
10801,101,39,88,44.3,9,22,40.9,14,23,60.9,10,26,36,26,6,3,9,15,0.4943181818181818,0.26136363636363635,0
10802,101,37,74,50,9,16,56.3,18,24,75,7,39,46,20,7,2,18,20,0.5608108108108109,0.32432432432432434,1
10803,113,46,82,56.1,7,15,46.7,14,18,77.8,8,34,42,27,4,4,11,21,0.6036585365853658,0.21951219512195122,1
10804,119,43,89,48.3,5,18,27.8,28,31,90.3,17,39,56,22,7,7,8,18,0.5112359550561798,0.34831460674157305,1
10805,99,38,86,44.2,7,30,23.3,16,19,84.2,14,31,45,21,11,6,12,18,0.48255813953488375,0.22093023255813954,1
10806,104,38,78,48.7,8,26,30.8,20,27,74.1,4,30,34,18,8,5,16,20,0.5384615384615384,0.34615384615384615,1
10807,118,37,74,50,11,24,45.8,33,43,76.7,11,24,35,24,9,6,16,21,0.5743243243243243,0.581081081081081,1
10808,105,39,88,44.3,5,20,25,22,26,84.6,8,36,44,20,4,4,13,17,0.4715909090909091,0.29545454545454547,0
10809,88,34,77,44.2,11,22,50,9,12,75,5,31,36,21,7,7,17,21,0.512987012987013,0.15584415584415584,0
10810,101,38,84,45.2,5,20,25,20,27,74.1,15,32,47,23,7,7,10,12,0.48214285714285715,0.32142857142857145,1
10811,83,30,73,41.1,6,17,35.3,17,23,73.9,9,32,41,14,10,2,17,18,0.4520547945205479,0.3150684931506849,0
10812,95,36,80,45,9,19,47.4,14,19,73.7,10,38,48,25,6,4,22,21,0.50625,0.2375,0
10813,120,46,92,50,14,33,42.4,14,18,77.8,9,39,48,25,9,5,11,27,0.5760869565217391,0.1956521739130435,1
10814,111,42,95,44.2,11,23,47.8,16,18,88.9,13,31,44,22,8,7,9,27,0.5,0.18947368421052632,1
10815,125,44,86,51.2,15,23,65.2,22,29,75.9,10,43,53,27,4,2,12,22,0.5988372093023255,0.3372093023255814,1
10816,109,37,84,44,4,17,23.5,31,39,79.5,14,35,49,25,7,6,11,17,0.4642857142857143,0.4642857142857143,0
10817,114,40,82,48.8,10,22,45.5,24,28,85.7,13,24,37,30,11,0,16,35,0.5487804878048781,0.34146341463414637,0
10818,101,38,97,39.2,5,24,20.8,20,26,76.9,12,29,41,17,8,5,8,22,0.4175257731958763,0.26804123711340205,0
10819,107,44,86,51.2,13,31,41.9,6,7,85.7,4,23,27,30,13,6,17,19,0.5872093023255814,0.08139534883720931,0
10820,111,41,96,42.7,10,25,40,19,23,82.6,13,45,58,28,6,10,14,19,0.4791666666666667,0.23958333333333334,1
10821,108,40,77,51.9,7,19,36.8,21,32,65.6,8,39,47,20,5,7,14,20,0.564935064935065,0.4155844155844156,1
10822,95,40,85,47.1,6,19,31.6,9,15,60,12,29,41,15,9,3,20,14,0.5058823529411764,0.17647058823529413,0
10823,109,43,91,47.3,12,21,57.1,11,13,84.6,13,28,41,29,13,4,16,18,0.5384615384615384,0.14285714285714285,1
10824,97,34,77,44.2,11,25,44,18,22,81.8,6,36,42,25,12,4,18,16,0.512987012987013,0.2857142857142857,1
10825,94,28,68,41.2,5,19,26.3,33,37,89.2,8,32,40,14,5,8,18,20,0.4485294117647059,0.5441176470588235,1
10826,92,35,80,43.8,2,11,18.2,20,29,69,10,30,40,21,11,3,14,28,0.45,0.3625,0
10827,117,46,80,57.5,7,15,46.7,18,22,81.8,8,32,40,27,10,5,19,18,0.61875,0.275,1
10828,84,31,78,39.7,10,33,30.3,12,17,70.6,7,37,44,16,9,3,21,20,0.46153846153846156,0.21794871794871795,0
10829,88,35,100,35,5,25,20,13,23,56.5,15,37,52,19,6,9,13,13,0.375,0.23,0
10830,104,36,91,39.6,10,29,34.5,22,27,81.5,10,29,39,20,6,3,9,22,0.45054945054945056,0.2967032967032967,0
