,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FGPerc,3PM,3PA,ThreePPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/,EFGPerc,FTR,TOVPerc
11760,ORL,3/23/16,ORL @ DET,L,240,102,39,98,39.8,8,25,32.0,16,19,84.2,17,27,44,24,9,3,6,19,-16.0,0.4387755102040816,0.19387755102040816,5.339978640085439
11761,PHI,3/23/16,PHI @ DEN,L,240,103,37,94,39.4,15,37,40.5,14,15,93.3,8,37,45,26,7,4,9,27,-1.0,0.4734042553191489,0.1595744680851064,8.211678832116789
11764,SAC,3/23/16,SAC @ MIN,L,240,104,42,91,46.2,8,20,40.0,12,23,52.2,14,26,40,23,6,4,17,25,-9.0,0.5054945054945055,0.25274725274725274,14.392143582797154
11766,TOR,3/23/16,TOR @ BOS,L,239,79,31,89,34.8,6,22,27.3,11,20,55.0,15,37,52,13,3,7,11,15,-12.0,0.38202247191011235,0.2247191011235955,10.11029411764706
11767,UTA,3/23/16,UTA @ HOU,W,241,89,31,77,40.3,11,29,37.9,16,20,80.0,13,35,48,22,8,5,22,19,2.0,0.474025974025974,0.2597402597402597,20.408163265306122
11770,CHA,3/22/16,CHA @ BKN,W,240,105,39,82,47.6,10,28,35.7,17,21,81.0,3,33,36,21,7,5,8,21,5.0,0.5365853658536586,0.25609756097560976,8.061265618702135
11771,HOU,3/22/16,HOU @ OKC,L,239,107,40,92,43.5,13,37,35.1,14,17,82.4,13,34,47,26,9,3,15,27,-4.0,0.5054347826086957,0.18478260869565216,13.10272536687631
11773,MEM,3/22/16,MEM @ LAL,L,239,100,40,80,50.0,4,15,26.7,16,23,69.6,13,20,33,23,13,2,20,26,-7.0,0.525,0.2875,18.162005085361425
11774,MIA,3/22/16,MIA @ NOP,W,239,113,44,88,50.0,3,19,15.8,22,27,81.5,14,39,53,21,5,5,12,22,14.0,0.5170454545454546,0.3068181818181818,10.72577761887737
11782,DEN,3/21/16,DEN @ CLE,L,241,91,32,81,39.5,8,22,36.4,19,25,76.0,10,25,35,19,10,4,16,16,-33.0,0.4444444444444444,0.30864197530864196,14.814814814814813
11784,GSW,3/21/16,GSW @ MIN,W,239,109,43,87,49.4,8,24,33.3,15,24,62.5,13,31,44,31,13,10,16,20,5.0,0.5402298850574713,0.27586206896551724,14.089468122578372
11786,MEM,3/21/16,MEM @ PHX,W,241,103,39,90,43.3,8,20,40.0,17,19,89.5,10,35,45,18,10,4,13,27,6.0,0.4777777777777778,0.2111111111111111,11.673850574712644
11787,MIL,3/21/16,MIL @ DET,L,241,91,41,76,53.9,5,9,55.6,4,7,57.1,5,35,40,23,5,7,13,20,-1.0,0.5723684210526315,0.09210526315789473,14.118158123370982
11789,ORL,3/21/16,ORL @ BOS,L,240,96,39,93,41.9,5,19,26.3,13,19,68.4,14,31,45,15,9,7,11,20,-11.0,0.44623655913978494,0.20430107526881722,9.789960840156638
11790,PHI,3/21/16,PHI @ IND,L,240,75,31,80,38.8,4,18,22.2,9,14,64.3,10,34,44,15,4,4,15,17,-16.0,0.4125,0.175,14.827995255041518
11792,SAC,3/21/16,SAC @ CHI,L,240,102,40,88,45.5,9,29,31.0,13,16,81.3,14,36,50,23,6,2,19,19,-7.0,0.5056818181818182,0.18181818181818182,16.660820764643983
11793,SAS,3/21/16,SAS @ CHA,L,241,88,37,86,43.0,4,17,23.5,10,13,76.9,9,38,47,23,9,12,16,17,-3.0,0.45348837209302323,0.1511627906976744,14.853323431117712
11794,WAS,3/21/16,WAS @ ATL,W,240,117,46,91,50.5,13,25,52.0,12,20,60.0,9,35,44,27,10,3,9,17,15.0,0.5769230769230769,0.21978021978021978,8.272058823529411
11795,BOS,3/20/16,BOS @ PHI,W,239,120,46,94,48.9,10,25,40.0,18,21,85.7,14,39,53,28,8,3,13,24,15.0,0.5425531914893617,0.22340425531914893,11.183757742601514
11797,LAC,3/20/16,LAC @ NOP,L,239,105,33,82,40.2,10,39,25.6,29,42,69.0,7,28,35,21,12,5,12,28,-4.0,0.4634146341463415,0.5121951219512195,10.668563300142248
11801,ORL,3/20/16,ORL @ TOR,L,240,100,40,83,48.2,8,22,36.4,12,18,66.7,7,33,40,20,4,8,12,30,-5.0,0.5301204819277109,0.21686746987951808,11.659541391371938
11803,POR,3/20/16,POR @ DAL,L,265,120,42,104,40.4,18,46,39.1,18,28,64.3,22,30,52,25,9,4,14,22,-12.0,0.49038461538461536,0.2692307692307692,10.742786985880908
11804,SAC,3/20/16,SAC @ NYK,W,240,88,35,88,39.8,7,25,28.0,11,14,78.6,12,37,49,20,11,3,11,15,8.0,0.4375,0.1590909090909091,10.460251046025105
11806,UTA,3/20/16,UTA @ MIL,W,240,94,34,83,41.0,13,38,34.2,13,14,92.9,16,28,44,24,8,4,17,13,9.0,0.4879518072289157,0.1686746987951807,16.013564431047474
11808,BKN,3/19/16,BKN @ DET,L,240,103,42,80,52.5,5,14,35.7,14,21,66.7,6,34,40,24,3,5,9,22,-12.0,0.55625,0.2625,9.161237785016286
11811,CLE,3/19/16,CLE @ MIA,L,240,101,40,76,52.6,10,24,41.7,11,13,84.6,3,23,26,19,6,3,14,22,-21.0,0.5921052631578947,0.17105263157894737,14.625992478061011
11812,DEN,3/19/16,DEN @ CHA,W,241,101,38,87,43.7,9,18,50.0,16,23,69.6,14,37,51,19,6,4,13,21,8.0,0.4885057471264368,0.26436781609195403,11.805303305484925
11814,GSW,3/19/16,GSW @ SAS,L,240,79,31,82,37.8,9,36,25.0,8,10,80.0,7,30,37,24,12,3,10,21,-8.0,0.4329268292682927,0.12195121951219512,10.373443983402488
11815,HOU,3/19/16,HOU @ ATL,L,241,97,33,84,39.3,5,23,21.7,26,31,83.9,15,36,51,15,11,3,17,17,-12.0,0.4226190476190476,0.36904761904761907,14.829030006978366
11817,LAC,3/19/16,LAC @ MEM,L,240,102,31,66,47.0,12,30,40.0,28,39,71.8,4,26,30,18,8,8,14,27,-11.0,0.5606060606060606,0.5909090909090909,14.409221902017292
11820,NYK,3/19/16,NYK @ WAS,L,240,89,32,81,39.5,10,21,47.6,15,17,88.2,9,33,42,21,2,9,17,18,-10.0,0.4567901234567901,0.20987654320987653,16.116799393249906
11821,OKC,3/19/16,OKC @ IND,W,240,115,42,80,52.5,10,28,35.7,21,26,80.8,9,36,45,26,8,4,18,25,4.0,0.5875,0.325,16.447368421052634
11823,UTA,3/19/16,UTA @ CHI,L,241,85,35,86,40.7,8,27,29.6,7,12,58.3,15,25,40,22,5,4,10,14,-7.0,0.45348837209302323,0.13953488372093023,9.873617693522906
11825,BOS,3/18/16,BOS @ TOR,L,242,91,36,82,43.9,9,21,42.9,10,12,83.3,7,30,37,18,8,3,15,18,-14.0,0.49390243902439024,0.14634146341463414,14.665623777864683
11826,CLE,3/18/16,CLE @ ORL,W,241,109,38,76,50.0,13,28,46.4,20,27,74.1,9,32,41,23,7,4,19,21,6.0,0.5855263157894737,0.35526315789473684,17.776946107784433
11829,GSW,3/18/16,GSW @ DAL,W,240,130,48,95,50.5,22,38,57.9,12,14,85.7,5,37,42,35,8,7,12,21,18.0,0.6210526315789474,0.14736842105263157,10.604453870625663
11832,MIN,3/18/16,MIN @ HOU,L,240,111,43,85,50.6,6,16,37.5,19,24,79.2,11,24,35,30,14,4,12,14,-5.0,0.5411764705882353,0.2823529411764706,11.156563778356265
11834,OKC,3/18/16,OKC @ PHI,W,239,111,45,89,50.6,7,22,31.8,14,18,77.8,16,47,63,27,3,8,20,24,14.0,0.5449438202247191,0.20224719101123595,17.105713308244955
11837,PHX,3/18/16,PHX @ LAL,W,240,95,32,89,36.0,8,30,26.7,23,26,88.5,17,40,57,19,5,6,11,21,5.0,0.4044943820224719,0.29213483146067415,9.87078248384781
11838,POR,3/18/16,POR @ NOP,W,240,117,36,78,46.2,9,27,33.3,36,40,90.0,6,39,45,17,4,3,12,26,5.0,0.5192307692307693,0.5128205128205128,11.152416356877325
11839,SAC,3/18/16,SAC @ DET,L,241,108,40,79,50.6,4,15,26.7,24,29,82.8,7,28,35,21,8,4,11,20,-7.0,0.5316455696202531,0.3670886075949367,10.704554301284546
11842,BKN,3/17/16,BKN @ CHI,L,240,102,40,86,46.5,6,21,28.6,16,20,80.0,12,27,39,22,7,3,9,18,-16.0,0.5,0.23255813953488372,8.670520231213873
11843,CHA,3/17/16,CHA @ MIA,W,239,109,40,86,46.5,13,26,50.0,16,21,76.2,9,30,39,19,3,0,8,19,3.0,0.5406976744186046,0.2441860465116279,7.748934521503294
11845,DEN,3/17/16,DEN @ ATL,L,240,98,39,87,44.8,6,22,27.3,14,17,82.4,9,30,39,22,6,4,14,22,-18.0,0.4827586206896552,0.19540229885057472,12.90560471976401
11847,MEM,3/17/16,MEM @ MIL,L,239,86,34,92,37.0,3,13,23.1,15,17,88.2,18,29,47,16,8,3,15,19,-10.0,0.3858695652173913,0.18478260869565216,13.10272536687631
11851,PHX,3/17/16,PHX @ UTA,L,239,69,28,82,34.1,6,26,23.1,7,14,50.0,10,33,43,14,9,1,21,16,-34.0,0.3780487804878049,0.17073170731707318,19.237816049835104
11852,POR,3/17/16,POR @ SAS,L,240,110,39,89,43.8,10,22,45.5,22,30,73.3,14,35,49,23,5,6,13,22,-8.0,0.4943820224719101,0.33707865168539325,11.284722222222223
11854,TOR,3/17/16,TOR @ IND,W,264,101,32,88,36.4,7,22,31.8,30,38,78.9,15,42,57,11,5,5,14,21,7.0,0.4034090909090909,0.4318181818181818,11.79245283018868
11856,WAS,3/17/16,WAS @ PHI,W,240,99,40,90,44.4,6,27,22.2,13,19,68.4,12,48,60,25,8,1,22,17,5.0,0.4777777777777778,0.2111111111111111,18.27849783981389
11857,ATL,3/16/16,ATL @ DET,W,239,118,39,89,43.8,12,34,35.3,28,34,82.4,8,38,46,25,10,3,12,26,4.0,0.5056179775280899,0.38202247191011235,10.348395998620214
11860,CHI,3/16/16,CHI @ WAS,L,241,96,35,87,40.2,6,20,30.0,20,23,87.0,9,31,40,20,10,3,18,20,-21.0,0.4367816091954023,0.26436781609195403,15.635858234885337
11862,DAL,3/16/16,DAL @ CLE,L,240,98,37,79,46.8,7,22,31.8,17,19,89.5,4,28,32,24,6,7,10,18,-1.0,0.5126582278481012,0.24050632911392406,10.271158586688578
11866,LAC,3/16/16,LAC @ HOU,W,240,122,43,76,56.6,12,30,40.0,24,32,75.0,7,26,33,31,9,7,10,20,16.0,0.6447368421052632,0.42105263157894735,9.992006394884093
11868,MIN,3/16/16,MIN @ MEM,W,241,114,40,71,56.3,10,21,47.6,24,31,77.4,7,26,33,31,5,8,13,20,6.0,0.6338028169014085,0.43661971830985913,13.31421548545678
11869,NOP,3/16/16,NOP @ SAC,W,240,123,49,90,54.4,12,21,57.1,13,16,81.3,7,35,42,26,5,4,8,14,15.0,0.6111111111111112,0.17777777777777778,7.616146230007616
11870,NYK,3/16/16,NYK @ GSW,L,240,85,36,91,39.6,7,19,36.8,6,10,60.0,11,27,38,29,7,3,9,11,-36.0,0.4340659340659341,0.10989010989010989,8.620689655172413
11871,OKC,3/16/16,OKC @ BOS,W,241,130,47,96,49.0,12,29,41.4,24,30,80.0,16,37,53,23,7,5,10,24,21.0,0.5520833333333334,0.3125,8.389261744966444
11872,ORL,3/16/16,ORL @ CHA,L,239,99,35,83,42.2,11,25,44.0,18,21,85.7,2,38,40,23,4,9,8,20,-8.0,0.4879518072289157,0.25301204819277107,7.980845969672785
11876,BOS,3/15/16,BOS @ IND,L,241,98,36,94,38.3,8,31,25.8,18,22,81.8,17,33,50,23,6,3,13,21,-5.0,0.425531914893617,0.23404255319148937,11.141583818992116
11877,DEN,3/15/16,DEN @ ORL,L,241,110,40,80,50.0,9,24,37.5,21,24,87.5,7,30,37,23,8,1,16,19,-6.0,0.55625,0.3,15.015015015015015
11879,LAC,3/15/16,LAC @ SAS,L,241,87,32,69,46.4,8,19,42.1,15,22,68.2,5,22,27,15,5,4,13,17,-21.0,0.5217391304347826,0.3188405797101449,14.179755671902267
11883,PHI,3/15/16,PHI @ BKN,L,240,114,41,88,46.6,11,30,36.7,21,26,80.8,9,25,34,26,6,4,17,21,-17.0,0.5284090909090909,0.29545454545454547,14.599793885262796
11884,SAC,3/15/16,SAC @ LAL,W,240,106,38,79,48.1,4,18,22.2,26,33,78.8,5,36,41,26,17,8,16,17,8.0,0.5063291139240507,0.4177215189873418,14.60920379839299
11886,TOR,3/15/16,TOR @ MIL,W,242,107,39,83,47.0,14,30,46.7,15,17,88.2,13,35,48,27,4,8,9,23,18.0,0.5542168674698795,0.20481927710843373,9.04704463208685
11888,CHI,3/14/16,CHI @ TOR,W,240,109,41,83,49.4,9,25,36.0,18,20,90.0,8,30,38,23,2,7,8,22,2.0,0.5481927710843374,0.24096385542168675,8.016032064128256
11889,CLE,3/14/16,CLE @ UTA,L,240,85,35,88,39.8,10,43,23.3,5,8,62.5,13,26,39,18,6,3,8,16,-9.0,0.45454545454545453,0.09090909090909091,8.038585209003216
11890,DAL,3/14/16,DAL @ CHA,W,240,107,42,87,48.3,9,30,30.0,14,18,77.8,6,36,42,30,9,6,14,26,11.0,0.5344827586206896,0.20689655172413793,12.853470437017995
11891,DEN,3/14/16,DEN @ MIA,L,241,119,49,93,52.7,7,20,35.0,14,20,70.0,13,27,40,22,9,2,12,21,-5.0,0.5645161290322581,0.21505376344086022,10.54481546572935
11892,DET,3/14/16,DET @ WAS,L,241,81,32,79,40.5,3,23,13.0,14,22,63.6,11,28,39,17,5,4,20,21,-43.0,0.4240506329113924,0.27848101265822783,18.40264998159735
11895,MEM,3/14/16,MEM @ HOU,L,240,81,30,101,29.7,4,17,23.5,17,28,60.7,28,30,58,14,7,0,19,25,-49.0,0.31683168316831684,0.27722772277227725,14.359129383313181
11897,MIN,3/14/16,MIN @ PHX,L,240,104,37,84,44.0,4,16,25.0,26,30,86.7,6,30,36,25,13,4,16,20,-3.0,0.4642857142857143,0.35714285714285715,14.13427561837456
11898,NOP,3/14/16,NOP @ GSW,L,241,107,35,93,37.6,7,25,28.0,30,34,88.2,17,23,40,18,14,3,8,19,-18.0,0.41397849462365593,0.3655913978494624,6.89893066574681
11901,POR,3/14/16,POR @ OKC,L,241,94,31,91,34.1,7,27,25.9,25,27,92.6,14,25,39,13,4,7,11,19,-34.0,0.3791208791208791,0.2967032967032967,9.65929048120829
11907,CLE,3/13/16,CLE @ LAC,W,239,114,41,84,48.8,18,37,48.6,14,20,70.0,9,40,49,23,3,4,8,19,24.0,0.5952380952380952,0.23809523809523808,7.936507936507936
11908,IND,3/13/16,IND @ ATL,L,241,75,33,87,37.9,5,24,20.8,4,7,57.1,7,31,38,24,9,5,16,14,-29.0,0.40804597701149425,0.08045977011494253,15.082956259426847
11911,MIL,3/13/16,MIL @ BKN,W,242,109,45,89,50.6,6,14,42.9,13,21,61.9,15,26,41,27,13,3,9,12,9.0,0.5393258426966292,0.23595505617977527,8.392390898918315
11912,NYK,3/13/16,NYK @ LAL,W,240,90,33,75,44.0,5,21,23.8,19,27,70.4,5,40,45,19,5,6,10,16,3.0,0.47333333333333333,0.36,10.32204789430223
11914,UTA,3/13/16,UTA @ SAC,W,240,108,39,82,47.6,12,28,42.9,18,22,81.8,11,36,47,26,8,3,16,22,9.0,0.5487804878048781,0.2682926829268293,14.85884101040119
11919,DET,3/12/16,DET @ PHI,W,241,125,49,91,53.8,9,18,50.0,18,22,81.8,12,40,52,26,6,3,13,20,14.0,0.5879120879120879,0.24175824175824176,11.43560872624912
11921,HOU,3/12/16,HOU @ CHA,L,240,109,43,93,46.2,5,26,19.2,18,28,64.3,14,26,40,21,8,5,9,20,-16.0,0.489247311827957,0.3010752688172043,7.872638208537438
11922,IND,3/12/16,IND @ DAL,W,240,112,38,81,46.9,9,28,32.1,27,29,93.1,9,33,42,24,10,6,14,25,7.0,0.5246913580246914,0.35802469135802467,12.991833704528583
11923,MEM,3/12/16,MEM @ ATL,L,241,83,33,95,34.7,6,23,26.1,11,14,78.6,20,38,58,15,10,5,16,14,-12.0,0.37894736842105264,0.14736842105263157,13.656538067599863
11924,MIA,3/12/16,MIA @ TOR,L,265,104,37,98,37.8,9,25,36.0,21,26,80.8,16,31,47,19,9,5,13,30,-8.0,0.42346938775510207,0.2653061224489796,10.617445279320483
11926,NOP,3/12/16,NOP @ MIL,L,241,92,35,89,39.3,6,29,20.7,16,21,76.2,11,36,47,19,7,4,16,19,-11.0,0.42696629213483145,0.23595505617977527,14.005602240896359
11927,OKC,3/12/16,OKC @ SAS,L,239,85,31,81,38.3,2,18,11.1,21,25,84.0,18,38,56,18,7,2,19,23,-8.0,0.3950617283950617,0.30864197530864196,17.117117117117118
11928,ORL,3/12/16,ORL @ POR,L,240,84,34,91,37.4,7,26,26.9,9,18,50.0,11,28,39,19,6,4,15,16,-37.0,0.41208791208791207,0.1978021978021978,13.167134831460675
11930,PHX,3/12/16,PHX @ GSW,L,238,116,45,92,48.9,11,29,37.9,15,20,75.0,9,38,47,29,3,3,12,30,-7.0,0.5489130434782609,0.21739130434782608,10.638297872340425
11934,WAS,3/12/16,WAS @ DEN,L,239,100,36,86,41.9,7,21,33.3,21,29,72.4,12,25,37,20,13,3,19,28,-16.0,0.45930232558139533,0.3372093023255814,16.134510869565215
11935,BKN,3/11/16,BKN @ PHI,L,241,89,33,87,37.9,5,17,29.4,18,22,81.8,11,30,41,22,8,4,12,14,-6.0,0.40804597701149425,0.25287356321839083,11.04158998895841
11939,DET,3/11/16,DET @ CHA,L,239,103,36,76,47.4,9,30,30.0,22,27,81.5,3,30,33,19,7,4,12,21,-15.0,0.5328947368421053,0.35526315789473684,12.014417300760915
11941,HOU,3/11/16,HOU @ BOS,W,239,102,40,88,45.5,5,26,19.2,17,25,68.0,15,35,50,19,8,3,17,21,4.0,0.48295454545454547,0.2840909090909091,14.655172413793101
11944,MIA,3/11/16,MIA @ CHI,W,242,118,47,91,51.6,10,18,55.6,14,20,70.0,9,34,43,30,14,6,8,13,22.0,0.5714285714285714,0.21978021978021978,7.421150278293136
11945,MIN,3/11/16,MIN @ OKC,W,241,99,37,86,43.0,7,21,33.3,18,21,85.7,6,31,37,22,12,7,12,23,3.0,0.47093023255813954,0.2441860465116279,11.189854531891086
11946,NOP,3/11/16,NOP @ MEM,L,267,114,42,96,43.8,7,24,29.2,23,34,67.6,15,43,58,23,6,6,17,27,-7.0,0.4739583333333333,0.3541666666666667,13.285401688027507
11947,NYK,3/11/16,NYK @ LAC,L,239,94,34,83,41.0,4,20,20.0,22,25,88.0,14,34,48,23,7,3,14,20,-7.0,0.43373493975903615,0.30120481927710846,12.962962962962962
11949,ORL,3/11/16,ORL @ SAC,W,240,107,41,79,51.9,4,15,26.7,21,34,61.8,12,39,51,22,11,8,19,23,7.0,0.5443037974683544,0.43037974683544306,16.82011331444759
11951,POR,3/11/16,POR @ GSW,L,240,112,37,86,43.0,19,36,52.8,19,23,82.6,7,32,39,20,4,4,8,23,-16.0,0.5406976744186046,0.26744186046511625,7.683442182097579
11954,WAS,3/11/16,WAS @ UTA,L,240,93,35,80,43.8,7,24,29.2,16,22,72.7,6,23,29,20,9,1,14,28,-21.0,0.48125,0.275,13.503086419753085
11955,ATL,3/10/16,ATL @ TOR,L,239,96,35,82,42.7,7,23,30.4,19,27,70.4,6,27,33,17,8,5,11,24,-8.0,0.4695121951219512,0.32926829268292684,10.488176964149504
11956,CHI,3/10/16,CHI @ SAS,L,240,101,39,86,45.3,11,22,50.0,12,13,92.3,11,39,50,23,5,5,21,18,-8.0,0.5174418604651163,0.1511627906976744,18.63023420865862
11957,CLE,3/10/16,CLE @ LAL,W,240,120,45,85,52.9,16,35,45.7,14,20,70.0,9,29,38,22,4,6,8,20,12.0,0.6235294117647059,0.23529411764705882,7.858546168958743
11960,PHX,3/10/16,PHX @ DEN,L,241,98,33,89,37.1,6,28,21.4,26,33,78.8,16,36,52,19,4,4,14,18,-18.0,0.4044943820224719,0.3707865168539326,11.91286589516678
11965,CLE,3/9/16,CLE @ SAC,W,241,120,39,90,43.3,13,44,29.5,29,35,82.9,15,36,51,17,5,1,13,21,9.0,0.5055555555555555,0.3888888888888889,10.979729729729728
11967,DET,3/9/16,DET @ DAL,W,240,102,38,85,44.7,9,27,33.3,17,30,56.7,15,36,51,19,7,3,11,14,6.0,0.5,0.35294117647058826,10.073260073260073
11969,HOU,3/9/16,HOU @ PHI,W,240,118,38,86,44.2,11,33,33.3,31,41,75.6,17,28,45,22,14,5,13,24,14.0,0.5058139534883721,0.47674418604651164,11.107313738892687
11970,LAC,3/9/16,LAC @ OKC,L,240,108,41,81,50.6,12,34,35.3,14,23,60.9,2,27,29,29,11,4,10,17,-12.0,0.5802469135802469,0.2839506172839506,9.889240506329115
11971,MEM,3/9/16,MEM @ BOS,L,241,96,32,84,38.1,7,26,26.9,25,31,80.6,16,32,48,20,8,7,19,22,-20.0,0.4226190476190476,0.36904761904761907,16.289437585733882
11972,MIA,3/9/16,MIA @ MIL,L,239,108,42,80,52.5,6,15,40.0,18,19,94.7,10,29,39,23,6,8,15,24,-6.0,0.5625,0.2375,14.512383900928793
11974,NOP,3/9/16,NOP @ CHA,L,240,113,40,85,47.1,10,33,30.3,23,28,82.1,6,37,43,22,2,3,11,23,-9.0,0.5294117647058824,0.32941176470588235,10.15509601181684
11975,NYK,3/9/16,NYK @ PHX,W,239,128,46,82,56.1,16,24,66.7,20,24,83.3,7,36,43,31,8,9,10,18,31.0,0.6585365853658537,0.2926829268292683,9.750390015600624
11980,UTA,3/9/16,UTA @ GSW,L,241,94,32,79,40.5,8,20,40.0,22,31,71.0,14,28,42,21,9,4,18,16,-21.0,0.45569620253164556,0.3924050632911392,16.268980477223426
11981,ATL,3/8/16,ATL @ UTA,W,240,91,38,80,47.5,8,25,32.0,7,14,50.0,4,37,41,15,9,4,16,19,7.0,0.525,0.175,15.661707126076744
11982,BKN,3/8/16,BKN @ TOR,L,239,99,42,82,51.2,6,12,50.0,9,9,100.0,6,23,29,23,7,8,15,22,-5.0,0.5487804878048781,0.10975609756097561,14.857369255150555
11986,NYK,3/8/16,NYK @ DEN,L,240,94,33,75,44.0,6,18,33.3,22,26,84.6,6,37,43,21,1,9,16,20,-16.0,0.48,0.3466666666666667,15.618898867629833
11987,ORL,3/8/16,ORL @ LAL,L,241,98,37,76,48.7,5,19,26.3,19,27,70.4,4,31,35,19,5,4,10,24,-9.0,0.5197368421052632,0.35526315789473684,10.21659174499387
11989,SAS,3/8/16,SAS @ MIN,W,240,116,47,85,55.3,4,19,21.1,18,19,94.7,9,37,46,28,13,7,9,16,25.0,0.5764705882352941,0.2235294117647059,8.792497069167645
11992,WAS,3/8/16,WAS @ POR,L,266,109,45,99,45.5,8,20,40.0,11,23,47.8,12,33,45,26,9,5,12,28,-7.0,0.494949494949495,0.23232323232323232,9.907529722589167
11999,LAC,3/7/16,LAC @ DAL,W,240,109,39,83,47.0,12,32,37.5,19,29,65.5,6,42,48,18,10,7,9,25,19.0,0.5421686746987951,0.3493975903614458,8.59106529209622
12000,MEM,3/7/16,MEM @ CLE,W,242,106,41,86,47.7,6,20,30.0,18,22,81.8,9,26,35,23,16,8,16,26,3.0,0.5116279069767442,0.2558139534883721,14.326647564469914
12001,MIL,3/7/16,MIL @ CHI,L,240,90,36,91,39.6,7,18,38.9,11,17,64.7,18,30,48,24,7,5,11,19,-10.0,0.4340659340659341,0.18681318681318682,10.047497259773476
12002,MIN,3/7/16,MIN @ CHA,L,242,103,39,80,48.8,4,15,26.7,21,24,87.5,5,38,43,22,10,6,15,19,-5.0,0.5125,0.3,14.209928003031452
12004,ORL,3/7/16,ORL @ GSW,L,241,113,40,90,44.4,5,21,23.8,28,34,82.4,9,33,42,24,14,3,15,21,-6.0,0.4722222222222222,0.37777777777777777,12.504168056018672
12005,SAC,3/7/16,SAC @ NOP,L,241,112,41,83,49.4,7,25,28.0,23,27,85.2,6,38,44,27,12,1,22,25,-3.0,0.536144578313253,0.3253012048192771,18.8227241615332
12006,SAS,3/7/16,SAS @ IND,L,240,91,34,96,35.4,4,28,14.3,19,22,86.4,18,34,52,15,5,6,8,19,-8.0,0.375,0.22916666666666666,7.0372976776917655
12007,DAL,3/6/16,DAL @ DEN,L,268,114,41,93,44.1,16,41,39.0,16,20,80.0,8,38,46,29,5,8,12,19,-2.0,0.5268817204301075,0.21505376344086022,10.54481546572935
12010,GSW,3/6/16,GSW @ LAL,L,241,95,37,92,40.2,4,30,13.3,17,21,81.0,17,32,49,32,5,3,20,20,-17.0,0.42391304347826086,0.22826086956521738,16.49620587264929
12011,HOU,3/6/16,HOU @ TOR,W,241,113,38,78,48.7,13,29,44.8,24,37,64.9,8,29,37,27,9,4,10,21,6.0,0.5705128205128205,0.47435897435897434,9.589566551591867
12016,OKC,3/6/16,OKC @ MIL,W,238,104,32,76,42.1,7,25,28.0,33,43,76.7,14,41,55,27,5,8,21,23,8.0,0.46710526315789475,0.5657894736842105,18.115942028985508
12017,PHI,3/6/16,PHI @ MIA,L,238,98,37,85,43.5,11,31,35.5,13,22,59.1,12,28,40,20,5,7,11,21,-5.0,0.5,0.25882352941176473,10.40878122634368
12018,PHX,3/6/16,PHX @ MEM,W,242,109,37,71,52.1,12,28,42.9,23,30,76.7,10,37,47,24,3,3,15,23,9.0,0.6056338028169014,0.4225352112676056,15.120967741935484
12019,POR,3/6/16,POR @ DET,L,241,103,35,78,44.9,11,31,35.5,22,23,95.7,3,28,31,18,8,0,13,23,-20.0,0.5192307692307693,0.2948717948717949,12.856012658227847
12021,ATL,3/5/16,ATL @ LAC,W,241,107,40,89,44.9,10,27,37.0,17,20,85.0,10,43,53,26,9,3,18,26,10.0,0.5056179775280899,0.2247191011235955,15.544041450777202
12022,BKN,3/5/16,BKN @ MIN,L,240,118,45,92,48.9,9,26,34.6,19,26,73.1,17,20,37,19,7,4,15,21,-14.0,0.5380434782608695,0.2826086956521739,12.664640324214794
12023,BOS,3/5/16,BOS @ CLE,L,239,103,37,80,46.3,10,23,43.5,19,27,70.4,10,27,37,17,8,1,14,22,-17.0,0.525,0.3375,13.222516055912353
12026,DET,3/5/16,DET @ NYK,L,240,89,36,92,39.1,6,26,23.1,11,15,73.3,14,28,42,13,6,1,9,21,-13.0,0.42391304347826086,0.16304347826086957,8.364312267657994
12027,HOU,3/5/16,HOU @ CHI,L,241,100,35,87,40.2,9,35,25.7,21,30,70.0,11,29,40,22,17,3,18,27,-8.0,0.4540229885057471,0.3448275862068966,15.228426395939085
12028,IND,3/5/16,IND @ WAS,W,241,100,37,83,44.6,7,21,33.3,19,20,95.0,10,32,42,14,8,4,12,28,1.0,0.4879518072289157,0.24096385542168675,11.560693641618498
12033,SAC,3/5/16,SAC @ SAS,L,241,94,37,81,45.7,6,16,37.5,14,21,66.7,7,26,33,21,13,4,19,19,-10.0,0.49382716049382713,0.25925925925925924,17.39289637495423
12035,UTA,3/5/16,UTA @ NOP,W,239,106,37,78,47.4,6,20,30.0,26,27,96.3,10,43,53,23,4,10,14,17,12.0,0.5128205128205128,0.34615384615384615,13.477088948787063
12037,ATL,3/4/16,ATL @ LAL,W,239,106,37,68,54.4,13,28,46.4,19,26,73.1,3,36,39,31,6,8,10,18,29.0,0.6397058823529411,0.38235294117647056,11.180679785330948
12038,BKN,3/4/16,BKN @ DEN,W,264,121,46,91,50.5,13,22,59.1,16,21,76.2,8,26,34,32,5,4,13,21,1.0,0.5769230769230769,0.23076923076923078,11.480042387848817
12043,IND,3/4/16,IND @ CHA,L,239,101,37,90,41.1,9,28,32.1,18,21,85.7,12,34,46,23,10,4,10,24,-7.0,0.46111111111111114,0.23333333333333334,9.154155986818017
